,code,voivodeship,year,age,rate
1998,3000000,WIELKOPOLSKIE,2014,20-24,
1999,3200000,ZACHODNIOPOMORSKIE,2014,20-24,
2000,200000,DOLNOŚLĄSKIE,2015,20-24,
2001,400000,KUJAWSKO-POMORSKIE,2015,20-24,
2002,600000,LUBELSKIE,2015,20-24,
2003,800000,LUBUSKIE,2015,20-24,
2004,1000000,ŁÓDZKIE,2015,20-24,
2005,1200000,MAŁOPOLSKIE,2015,20-24,
2006,1400000,MAZOWIECKIE,2015,20-24,
2007,1600000,OPOLSKIE,2015,20-24,
2008,1800000,PODKARPACKIE,2015,20-24,
2009,2000000,PODLASKIE,2015,20-24,
2010,2200000,POMORSKIE,2015,20-24,
2011,2400000,ŚLĄSKIE,2015,20-24,
2012,2600000,ŚWIĘTOKRZYSKIE,2015,20-24,
2013,2800000,WARMIŃSKO-MAZURSKIE,2015,20-24,
2014,3000000,WIELKOPOLSKIE,2015,20-24,
2015,3200000,ZACHODNIOPOMORSKIE,2015,20-24,
2016,200000,DOLNOŚLĄSKIE,2016,20-24,
2017,400000,KUJAWSKO-POMORSKIE,2016,20-24,
2018,600000,LUBELSKIE,2016,20-24,
2019,800000,LUBUSKIE,2016,20-24,
2020,1000000,ŁÓDZKIE,2016,20-24,
2021,1200000,MAŁOPOLSKIE,2016,20-24,
2022,1400000,MAZOWIECKIE,2016,20-24,
2023,1600000,OPOLSKIE,2016,20-24,
2024,1800000,PODKARPACKIE,2016,20-24,
2025,2000000,PODLASKIE,2016,20-24,
2026,2200000,POMORSKIE,2016,20-24,
2027,2400000,ŚLĄSKIE,2016,20-24,
2028,2600000,ŚWIĘTOKRZYSKIE,2016,20-24,
2029,2800000,WARMIŃSKO-MAZURSKIE,2016,20-24,
2030,3000000,WIELKOPOLSKIE,2016,20-24,
2031,3200000,ZACHODNIOPOMORSKIE,2016,20-24,
2032,200000,DOLNOŚLĄSKIE,2017,20-24,
2033,400000,KUJAWSKO-POMORSKIE,2017,20-24,
2034,600000,LUBELSKIE,2017,20-24,
2035,800000,LUBUSKIE,2017,20-24,
2036,1000000,ŁÓDZKIE,2017,20-24,
2037,1200000,MAŁOPOLSKIE,2017,20-24,
2038,1400000,MAZOWIECKIE,2017,20-24,
2039,1600000,OPOLSKIE,2017,20-24,
2040,1800000,PODKARPACKIE,2017,20-24,
2041,2000000,PODLASKIE,2017,20-24,
2042,2200000,POMORSKIE,2017,20-24,
2043,2400000,ŚLĄSKIE,2017,20-24,
2044,2600000,ŚWIĘTOKRZYSKIE,2017,20-24,
2045,2800000,WARMIŃSKO-MAZURSKIE,2017,20-24,
2046,3000000,WIELKOPOLSKIE,2017,20-24,
2047,3200000,ZACHODNIOPOMORSKIE,2017,20-24,
2048,200000,DOLNOŚLĄSKIE,2018,20-24,
2049,400000,KUJAWSKO-POMORSKIE,2018,20-24,
2050,600000,LUBELSKIE,2018,20-24,
2051,800000,LUBUSKIE,2018,20-24,
2052,1000000,ŁÓDZKIE,2018,20-24,
2053,1200000,MAŁOPOLSKIE,2018,20-24,
2054,1400000,MAZOWIECKIE,2018,20-24,
2055,1600000,OPOLSKIE,2018,20-24,
2056,1800000,PODKARPACKIE,2018,20-24,
2057,2000000,PODLASKIE,2018,20-24,
2058,2200000,POMORSKIE,2018,20-24,
2059,2400000,ŚLĄSKIE,2018,20-24,
2060,2600000,ŚWIĘTOKRZYSKIE,2018,20-24,
2061,2800000,WARMIŃSKO-MAZURSKIE,2018,20-24,
2062,3000000,WIELKOPOLSKIE,2018,20-24,
2063,3200000,ZACHODNIOPOMORSKIE,2018,20-24,
2064,200000,DOLNOŚLĄSKIE,2019,20-24,56.6
2065,400000,KUJAWSKO-POMORSKIE,2019,20-24,57.8
2066,600000,LUBELSKIE,2019,20-24,44.9
2067,800000,LUBUSKIE,2019,20-24,51.0
2068,1000000,ŁÓDZKIE,2019,20-24,53.4
2069,1200000,MAŁOPOLSKIE,2019,20-24,56.4
2070,1400000,MAZOWIECKIE,2019,20-24,57.9
2071,1600000,OPOLSKIE,2019,20-24,53.3
2072,1800000,PODKARPACKIE,2019,20-24,42.7
2073,2000000,PODLASKIE,2019,20-24,50.8
2074,2200000,POMORSKIE,2019,20-24,58.1
2075,2400000,ŚLĄSKIE,2019,20-24,59.8
2076,2600000,ŚWIĘTOKRZYSKIE,2019,20-24,47.5
2077,2800000,WARMIŃSKO-MAZURSKIE,2019,20-24,50.7
2078,3000000,WIELKOPOLSKIE,2019,20-24,64.9
2079,3200000,ZACHODNIOPOMORSKIE,2019,20-24,50.0
2080,200000,DOLNOŚLĄSKIE,2020,20-24,54.9
2081,400000,KUJAWSKO-POMORSKIE,2020,20-24,50.5
2082,600000,LUBELSKIE,2020,20-24,41.1
2083,800000,LUBUSKIE,2020,20-24,47.9
2084,1000000,ŁÓDZKIE,2020,20-24,54.7
2085,1200000,MAŁOPOLSKIE,2020,20-24,48.9
2086,1400000,MAZOWIECKIE,2020,20-24,52.0
2087,1600000,OPOLSKIE,2020,20-24,48.9
2088,1800000,PODKARPACKIE,2020,20-24,36.4
2089,2000000,PODLASKIE,2020,20-24,49.2
2090,2200000,POMORSKIE,2020,20-24,55.3
2091,2400000,ŚLĄSKIE,2020,20-24,51.0
2092,2600000,ŚWIĘTOKRZYSKIE,2020,20-24,44.8
2093,2800000,WARMIŃSKO-MAZURSKIE,2020,20-24,42.6
2094,3000000,WIELKOPOLSKIE,2020,20-24,55.7
2095,3200000,ZACHODNIOPOMORSKIE,2020,20-24,43.0
2096,200000,DOLNOŚLĄSKIE,2021,20-24,52.0
2097,400000,KUJAWSKO-POMORSKIE,2021,20-24,47.9
2098,600000,LUBELSKIE,2021,20-24,43.1
2099,800000,LUBUSKIE,2021,20-24,45.8
2100,1000000,ŁÓDZKIE,2021,20-24,50.4
2101,1200000,MAŁOPOLSKIE,2021,20-24,43.5
2102,1400000,MAZOWIECKIE,2021,20-24,52.4
2103,1600000,OPOLSKIE,2021,20-24,57.5
2104,1800000,PODKARPACKIE,2021,20-24,34.9
2105,2000000,PODLASKIE,2021,20-24,43.6
2106,2200000,POMORSKIE,2021,20-24,50.4
2107,2400000,ŚLĄSKIE,2021,20-24,47.6
2108,2600000,ŚWIĘTOKRZYSKIE,2021,20-24,45.3
2109,2800000,WARMIŃSKO-MAZURSKIE,2021,20-24,46.7
2110,3000000,WIELKOPOLSKIE,2021,20-24,60.0
2111,3200000,ZACHODNIOPOMORSKIE,2021,20-24,44.4
2112,200000,DOLNOŚLĄSKIE,2022,20-24,51.9
2113,400000,KUJAWSKO-POMORSKIE,2022,20-24,50.0
2114,600000,LUBELSKIE,2022,20-24,49.5
2115,800000,LUBUSKIE,2022,20-24,47.7
2116,1000000,ŁÓDZKIE,2022,20-24,57.4
2117,1200000,MAŁOPOLSKIE,2022,20-24,48.0
2118,1400000,MAZOWIECKIE,2022,20-24,53.8
2119,1600000,OPOLSKIE,2022,20-24,45.0
2120,1800000,PODKARPACKIE,2022,20-24,37.1
2121,2000000,PODLASKIE,2022,20-24,46.6
2122,2200000,POMORSKIE,2022,20-24,47.4
2123,2400000,ŚLĄSKIE,2022,20-24,53.1
2124,2600000,ŚWIĘTOKRZYSKIE,2022,20-24,50.0
2125,2800000,WARMIŃSKO-MAZURSKIE,2022,20-24,47.5
2126,3000000,WIELKOPOLSKIE,2022,20-24,59.4
2127,3200000,ZACHODNIOPOMORSKIE,2022,20-24,46.5
2128,200000,DOLNOŚLĄSKIE,2023,20-24,65.0
2129,400000,KUJAWSKO-POMORSKIE,2023,20-24,46.9
2130,600000,LUBELSKIE,2023,20-24,52.7
2131,800000,LUBUSKIE,2023,20-24,48.8
2132,1000000,ŁÓDZKIE,2023,20-24,57.6
2133,1200000,MAŁOPOLSKIE,2023,20-24,48.2
2134,1400000,MAZOWIECKIE,2023,20-24,55.0
2135,1600000,OPOLSKIE,2023,20-24,59.0
2136,1800000,PODKARPACKIE,2023,20-24,36.6
2137,2000000,PODLASKIE,2023,20-24,42.3
2138,2200000,POMORSKIE,2023,20-24,45.5
2139,2400000,ŚLĄSKIE,2023,20-24,57.4
2140,2600000,ŚWIĘTOKRZYSKIE,2023,20-24,46.0
2141,2800000,WARMIŃSKO-MAZURSKIE,2023,20-24,51.8
2142,3000000,WIELKOPOLSKIE,2023,20-24,56.3
2143,3200000,ZACHODNIOPOMORSKIE,2023,20-24,54.1
2144,200000,DOLNOŚLĄSKIE,2024,20-24,61.7
2145,400000,KUJAWSKO-POMORSKIE,2024,20-24,56.2
2146,600000,LUBELSKIE,2024,20-24,52.6
2147,800000,LUBUSKIE,2024,20-24,57.5
2148,1000000,ŁÓDZKIE,2024,20-24,57.8
2149,1200000,MAŁOPOLSKIE,2024,20-24,50.3
2150,1400000,MAZOWIECKIE,2024,20-24,57.4
2151,1600000,OPOLSKIE,2024,20-24,57.1
2152,1800000,PODKARPACKIE,2024,20-24,37.4
2153,2000000,PODLASKIE,2024,20-24,40.8
2154,2200000,POMORSKIE,2024,20-24,48.7
2155,2400000,ŚLĄSKIE,2024,20-24,52.3
2156,2600000,ŚWIĘTOKRZYSKIE,2024,20-24,51.0
2157,2800000,WARMIŃSKO-MAZURSKIE,2024,20-24,51.8
2158,3000000,WIELKOPOLSKIE,2024,20-24,60.2
2159,3200000,ZACHODNIOPOMORSKIE,2024,20-24,54.2
2160,200000,DOLNOŚLĄSKIE,2010,15-64,
2161,400000,KUJAWSKO-POMORSKIE,2010,15-64,
2162,600000,LUBELSKIE,2010,15-64,
2163,800000,LUBUSKIE,2010,15-64,
2164,1000000,ŁÓDZKIE,2010,15-64,
2165,1200000,MAŁOPOLSKIE,2010,15-64,
2166,1400000,MAZOWIECKIE,2010,15-64,
2167,1600000,OPOLSKIE,2010,15-64,
2168,1800000,PODKARPACKIE,2010,15-64,
2169,2000000,PODLASKIE,2010,15-64,
2170,2200000,POMORSKIE,2010,15-64,
2171,2400000,ŚLĄSKIE,2010,15-64,
2172,2600000,ŚWIĘTOKRZYSKIE,2010,15-64,
2173,2800000,WARMIŃSKO-MAZURSKIE,2010,15-64,
2174,3000000,WIELKOPOLSKIE,2010,15-64,
2175,3200000,ZACHODNIOPOMORSKIE,2010,15-64,
2176,200000,DOLNOŚLĄSKIE,2011,15-64,
2177,400000,KUJAWSKO-POMORSKIE,2011,15-64,
2178,600000,LUBELSKIE,2011,15-64,
2179,800000,LUBUSKIE,2011,15-64,
2180,1000000,ŁÓDZKIE,2011,15-64,
2181,1200000,MAŁOPOLSKIE,2011,15-64,
2182,1400000,MAZOWIECKIE,2011,15-64,
2183,1600000,OPOLSKIE,2011,15-64,
2184,1800000,PODKARPACKIE,2011,15-64,
2185,2000000,PODLASKIE,2011,15-64,
2186,2200000,POMORSKIE,2011,15-64,
2187,2400000,ŚLĄSKIE,2011,15-64,
2188,2600000,ŚWIĘTOKRZYSKIE,2011,15-64,
2189,2800000,WARMIŃSKO-MAZURSKIE,2011,15-64,
2190,3000000,WIELKOPOLSKIE,2011,15-64,
2191,3200000,ZACHODNIOPOMORSKIE,2011,15-64,
2192,200000,DOLNOŚLĄSKIE,2012,15-64,
2193,400000,KUJAWSKO-POMORSKIE,2012,15-64,
2194,600000,LUBELSKIE,2012,15-64,
2195,800000,LUBUSKIE,2012,15-64,
2196,1000000,ŁÓDZKIE,2012,15-64,
2197,1200000,MAŁOPOLSKIE,2012,15-64,
2198,1400000,MAZOWIECKIE,2012,15-64,
2199,1600000,OPOLSKIE,2012,15-64,
2200,1800000,PODKARPACKIE,2012,15-64,
2201,2000000,PODLASKIE,2012,15-64,
2202,2200000,POMORSKIE,2012,15-64,
2203,2400000,ŚLĄSKIE,2012,15-64,
2204,2600000,ŚWIĘTOKRZYSKIE,2012,15-64,
2205,2800000,WARMIŃSKO-MAZURSKIE,2012,15-64,
2206,3000000,WIELKOPOLSKIE,2012,15-64,
2207,3200000,ZACHODNIOPOMORSKIE,2012,15-64,
2208,200000,DOLNOŚLĄSKIE,2013,15-64,
2209,400000,KUJAWSKO-POMORSKIE,2013,15-64,
2210,600000,LUBELSKIE,2013,15-64,
2211,800000,LUBUSKIE,2013,15-64,
2212,1000000,ŁÓDZKIE,2013,15-64,
2213,1200000,MAŁOPOLSKIE,2013,15-64,
2214,1400000,MAZOWIECKIE,2013,15-64,
2215,1600000,OPOLSKIE,2013,15-64,
2216,1800000,PODKARPACKIE,2013,15-64,
2217,2000000,PODLASKIE,2013,15-64,
2218,2200000,POMORSKIE,2013,15-64,
2219,2400000,ŚLĄSKIE,2013,15-64,
2220,2600000,ŚWIĘTOKRZYSKIE,2013,15-64,
2221,2800000,WARMIŃSKO-MAZURSKIE,2013,15-64,
2222,3000000,WIELKOPOLSKIE,2013,15-64,
2223,3200000,ZACHODNIOPOMORSKIE,2013,15-64,
2224,200000,DOLNOŚLĄSKIE,2014,15-64,
2225,400000,KUJAWSKO-POMORSKIE,2014,15-64,
2226,600000,LUBELSKIE,2014,15-64,
2227,800000,LUBUSKIE,2014,15-64,
2228,1000000,ŁÓDZKIE,2014,15-64,
2229,1200000,MAŁOPOLSKIE,2014,15-64,
2230,1400000,MAZOWIECKIE,2014,15-64,
2231,1600000,OPOLSKIE,2014,15-64,
2232,1800000,PODKARPACKIE,2014,15-64,
2233,2000000,PODLASKIE,2014,15-64,
2234,2200000,POMORSKIE,2014,15-64,
2235,2400000,ŚLĄSKIE,2014,15-64,
2236,2600000,ŚWIĘTOKRZYSKIE,2014,15-64,
2237,2800000,WARMIŃSKO-MAZURSKIE,2014,15-64,
2238,3000000,WIELKOPOLSKIE,2014,15-64,
2239,3200000,ZACHODNIOPOMORSKIE,2014,15-64,
2240,200000,DOLNOŚLĄSKIE,2015,15-64,
2241,400000,KUJAWSKO-POMORSKIE,2015,15-64,
2242,600000,LUBELSKIE,2015,15-64,
2243,800000,LUBUSKIE,2015,15-64,
2244,1000000,ŁÓDZKIE,2015,15-64,
2245,1200000,MAŁOPOLSKIE,2015,15-64,
2246,1400000,MAZOWIECKIE,2015,15-64,
2247,1600000,OPOLSKIE,2015,15-64,
2248,1800000,PODKARPACKIE,2015,15-64,
2249,2000000,PODLASKIE,2015,15-64,
2250,2200000,POMORSKIE,2015,15-64,
2251,2400000,ŚLĄSKIE,2015,15-64,
2252,2600000,ŚWIĘTOKRZYSKIE,2015,15-64,
2253,2800000,WARMIŃSKO-MAZURSKIE,2015,15-64,
2254,3000000,WIELKOPOLSKIE,2015,15-64,
2255,3200000,ZACHODNIOPOMORSKIE,2015,15-64,
2256,200000,DOLNOŚLĄSKIE,2016,15-64,
2257,400000,KUJAWSKO-POMORSKIE,2016,15-64,
2258,600000,LUBELSKIE,2016,15-64,
2259,800000,LUBUSKIE,2016,15-64,
2260,1000000,ŁÓDZKIE,2016,15-64,
2261,1200000,MAŁOPOLSKIE,2016,15-64,
2262,1400000,MAZOWIECKIE,2016,15-64,
2263,1600000,OPOLSKIE,2016,15-64,
2264,1800000,PODKARPACKIE,2016,15-64,
2265,2000000,PODLASKIE,2016,15-64,
2266,2200000,POMORSKIE,2016,15-64,
2267,2400000,ŚLĄSKIE,2016,15-64,
2268,2600000,ŚWIĘTOKRZYSKIE,2016,15-64,
2269,2800000,WARMIŃSKO-MAZURSKIE,2016,15-64,
2270,3000000,WIELKOPOLSKIE,2016,15-64,
2271,3200000,ZACHODNIOPOMORSKIE,2016,15-64,
2272,200000,DOLNOŚLĄSKIE,2017,15-64,
2273,400000,KUJAWSKO-POMORSKIE,2017,15-64,
2274,600000,LUBELSKIE,2017,15-64,
2275,800000,LUBUSKIE,2017,15-64,
2276,1000000,ŁÓDZKIE,2017,15-64,
2277,1200000,MAŁOPOLSKIE,2017,15-64,
2278,1400000,MAZOWIECKIE,2017,15-64,
2279,1600000,OPOLSKIE,2017,15-64,
2280,1800000,PODKARPACKIE,2017,15-64,
2281,2000000,PODLASKIE,2017,15-64,
2282,2200000,POMORSKIE,2017,15-64,
2283,2400000,ŚLĄSKIE,2017,15-64,
2284,2600000,ŚWIĘTOKRZYSKIE,2017,15-64,
2285,2800000,WARMIŃSKO-MAZURSKIE,2017,15-64,
2286,3000000,WIELKOPOLSKIE,2017,15-64,
2287,3200000,ZACHODNIOPOMORSKIE,2017,15-64,
2288,200000,DOLNOŚLĄSKIE,2018,15-64,
2289,400000,KUJAWSKO-POMORSKIE,2018,15-64,
2290,600000,LUBELSKIE,2018,15-64,
2291,800000,LUBUSKIE,2018,15-64,
2292,1000000,ŁÓDZKIE,2018,15-64,
2293,1200000,MAŁOPOLSKIE,2018,15-64,
2294,1400000,MAZOWIECKIE,2018,15-64,
2295,1600000,OPOLSKIE,2018,15-64,
2296,1800000,PODKARPACKIE,2018,15-64,
2297,2000000,PODLASKIE,2018,15-64,
2298,2200000,POMORSKIE,2018,15-64,
2299,2400000,ŚLĄSKIE,2018,15-64,
2300,2600000,ŚWIĘTOKRZYSKIE,2018,15-64,
2301,2800000,WARMIŃSKO-MAZURSKIE,2018,15-64,
2302,3000000,WIELKOPOLSKIE,2018,15-64,
2303,3200000,ZACHODNIOPOMORSKIE,2018,15-64,
2304,200000,DOLNOŚLĄSKIE,2019,15-64,70.7
2305,400000,KUJAWSKO-POMORSKIE,2019,15-64,66.5
2306,600000,LUBELSKIE,2019,15-64,63.6
2307,800000,LUBUSKIE,2019,15-64,67.6
2308,1000000,ŁÓDZKIE,2019,15-64,68.2
2309,1200000,MAŁOPOLSKIE,2019,15-64,65.8
2310,1400000,MAZOWIECKIE,2019,15-64,72.4
2311,1600000,OPOLSKIE,2019,15-64,68.7
2312,1800000,PODKARPACKIE,2019,15-64,60.6
2313,2000000,PODLASKIE,2019,15-64,67.4
2314,2200000,POMORSKIE,2019,15-64,71.1
2315,2400000,ŚLĄSKIE,2019,15-64,66.4
2316,2600000,ŚWIĘTOKRZYSKIE,2019,15-64,63.2
2317,2800000,WARMIŃSKO-MAZURSKIE,2019,15-64,62.8
2318,3000000,WIELKOPOLSKIE,2019,15-64,70.6
2319,3200000,ZACHODNIOPOMORSKIE,2019,15-64,66.5
2320,200000,DOLNOŚLĄSKIE,2020,15-64,70.7
2321,400000,KUJAWSKO-POMORSKIE,2020,15-64,66.9
2322,600000,LUBELSKIE,2020,15-64,64.2
2323,800000,LUBUSKIE,2020,15-64,68.1
2324,1000000,ŁÓDZKIE,2020,15-64,69.8
2325,1200000,MAŁOPOLSKIE,2020,15-64,65.9
2326,1400000,MAZOWIECKIE,2020,15-64,72.0
2327,1600000,OPOLSKIE,2020,15-64,69.1
2328,1800000,PODKARPACKIE,2020,15-64,61.5
2329,2000000,PODLASKIE,2020,15-64,67.7
2330,2200000,POMORSKIE,2020,15-64,70.2
2331,2400000,ŚLĄSKIE,2020,15-64,66.0
2332,2600000,ŚWIĘTOKRZYSKIE,2020,15-64,65.1
2333,2800000,WARMIŃSKO-MAZURSKIE,2020,15-64,63.6
2334,3000000,WIELKOPOLSKIE,2020,15-64,70.3
2335,3200000,ZACHODNIOPOMORSKIE,2020,15-64,67.0
2336,200000,DOLNOŚLĄSKIE,2021,15-64,71.6
2337,400000,KUJAWSKO-POMORSKIE,2021,15-64,69.4
2338,600000,LUBELSKIE,2021,15-64,67.6
2339,800000,LUBUSKIE,2021,15-64,68.7
2340,1000000,ŁÓDZKIE,2021,15-64,70.8
2341,1200000,MAŁOPOLSKIE,2021,15-64,68.3
2342,1400000,MAZOWIECKIE,2021,15-64,75.0
2343,1600000,OPOLSKIE,2021,15-64,72.7
2344,1800000,PODKARPACKIE,2021,15-64,63.0
2345,2000000,PODLASKIE,2021,15-64,70.6
2346,2200000,POMORSKIE,2021,15-64,72.1
2347,2400000,ŚLĄSKIE,2021,15-64,68.9
2348,2600000,ŚWIĘTOKRZYSKIE,2021,15-64,68.3
2349,2800000,WARMIŃSKO-MAZURSKIE,2021,15-64,67.1
2350,3000000,WIELKOPOLSKIE,2021,15-64,73.8
2351,3200000,ZACHODNIOPOMORSKIE,2021,15-64,68.4
2352,200000,DOLNOŚLĄSKIE,2022,15-64,72.4
2353,400000,KUJAWSKO-POMORSKIE,2022,15-64,70.9
2354,600000,LUBELSKIE,2022,15-64,69.4
2355,800000,LUBUSKIE,2022,15-64,70.2
2356,1000000,ŁÓDZKIE,2022,15-64,73.4
2357,1200000,MAŁOPOLSKIE,2022,15-64,68.7
2358,1400000,MAZOWIECKIE,2022,15-64,76.0
2359,1600000,OPOLSKIE,2022,15-64,71.2
2360,1800000,PODKARPACKIE,2022,15-64,63.4
2361,2000000,PODLASKIE,2022,15-64,72.2
2362,2200000,POMORSKIE,2022,15-64,73.7
2363,2400000,ŚLĄSKIE,2022,15-64,70.2
2364,2600000,ŚWIĘTOKRZYSKIE,2022,15-64,70.0
2365,2800000,WARMIŃSKO-MAZURSKIE,2022,15-64,67.7
2366,3000000,WIELKOPOLSKIE,2022,15-64,73.7
2367,3200000,ZACHODNIOPOMORSKIE,2022,15-64,70.4
2368,200000,DOLNOŚLĄSKIE,2023,15-64,74.3
2369,400000,KUJAWSKO-POMORSKIE,2023,15-64,71.5
2370,600000,LUBELSKIE,2023,15-64,70.1
2371,800000,LUBUSKIE,2023,15-64,72.0
2372,1000000,ŁÓDZKIE,2023,15-64,73.1
2373,1200000,MAŁOPOLSKIE,2023,15-64,70.1
2374,1400000,MAZOWIECKIE,2023,15-64,77.1
2375,1600000,OPOLSKIE,2023,15-64,71.8
2376,1800000,PODKARPACKIE,2023,15-64,65.6
2377,2000000,PODLASKIE,2023,15-64,72.7
2378,2200000,POMORSKIE,2023,15-64,74.0
2379,2400000,ŚLĄSKIE,2023,15-64,71.3
2380,2600000,ŚWIĘTOKRZYSKIE,2023,15-64,69.8
2381,2800000,WARMIŃSKO-MAZURSKIE,2023,15-64,68.5
2382,3000000,WIELKOPOLSKIE,2023,15-64,73.7
2383,3200000,ZACHODNIOPOMORSKIE,2023,15-64,71.8
2384,200000,DOLNOŚLĄSKIE,2024,15-64,75.0
2385,400000,KUJAWSKO-POMORSKIE,2024,15-64,72.2
2386,600000,LUBELSKIE,2024,15-64,70.8
2387,800000,LUBUSKIE,2024,15-64,71.5
2388,1000000,ŁÓDZKIE,2024,15-64,71.7
2389,1200000,MAŁOPOLSKIE,2024,15-64,71.3
2390,1400000,MAZOWIECKIE,2024,15-64,77.0
2391,1600000,OPOLSKIE,2024,15-64,72.7
2392,1800000,PODKARPACKIE,2024,15-64,65.8
2393,2000000,PODLASKIE,2024,15-64,71.1
2394,2200000,POMORSKIE,2024,15-64,74.2
2395,2400000,ŚLĄSKIE,2024,15-64,71.0
2396,2600000,ŚWIĘTOKRZYSKIE,2024,15-64,70.2
2397,2800000,WARMIŃSKO-MAZURSKIE,2024,15-64,68.6
2398,3000000,WIELKOPOLSKIE,2024,15-64,73.9
2399,3200000,ZACHODNIOPOMORSKIE,2024,15-64,72.1
2400,200000,DOLNOŚLĄSKIE,2010,20-64,
2401,400000,KUJAWSKO-POMORSKIE,2010,20-64,
2402,600000,LUBELSKIE,2010,20-64,
2403,800000,LUBUSKIE,2010,20-64,
2404,1000000,ŁÓDZKIE,2010,20-64,
2405,1200000,MAŁOPOLSKIE,2010,20-64,
2406,1400000,MAZOWIECKIE,2010,20-64,
2407,1600000,OPOLSKIE,2010,20-64,
2408,1800000,PODKARPACKIE,2010,20-64,
2409,2000000,PODLASKIE,2010,20-64,
2410,2200000,POMORSKIE,2010,20-64,
2411,2400000,ŚLĄSKIE,2010,20-64,
2412,2600000,ŚWIĘTOKRZYSKIE,2010,20-64,
2413,2800000,WARMIŃSKO-MAZURSKIE,2010,20-64,
2414,3000000,WIELKOPOLSKIE,2010,20-64,
2415,3200000,ZACHODNIOPOMORSKIE,2010,20-64,
2416,200000,DOLNOŚLĄSKIE,2011,20-64,
2417,400000,KUJAWSKO-POMORSKIE,2011,20-64,
2418,600000,LUBELSKIE,2011,20-64,
2419,800000,LUBUSKIE,2011,20-64,
2420,1000000,ŁÓDZKIE,2011,20-64,
2421,1200000,MAŁOPOLSKIE,2011,20-64,
2422,1400000,MAZOWIECKIE,2011,20-64,
2423,1600000,OPOLSKIE,2011,20-64,
2424,1800000,PODKARPACKIE,2011,20-64,
2425,2000000,PODLASKIE,2011,20-64,
2426,2200000,POMORSKIE,2011,20-64,
2427,2400000,ŚLĄSKIE,2011,20-64,
2428,2600000,ŚWIĘTOKRZYSKIE,2011,20-64,
2429,2800000,WARMIŃSKO-MAZURSKIE,2011,20-64,
2430,3000000,WIELKOPOLSKIE,2011,20-64,
2431,3200000,ZACHODNIOPOMORSKIE,2011,20-64,
2432,200000,DOLNOŚLĄSKIE,2012,20-64,
2433,400000,KUJAWSKO-POMORSKIE,2012,20-64,
2434,600000,LUBELSKIE,2012,20-64,
2435,800000,LUBUSKIE,2012,20-64,
2436,1000000,ŁÓDZKIE,2012,20-64,
2437,1200000,MAŁOPOLSKIE,2012,20-64,
2438,1400000,MAZOWIECKIE,2012,20-64,
2439,1600000,OPOLSKIE,2012,20-64,
2440,1800000,PODKARPACKIE,2012,20-64,
2441,2000000,PODLASKIE,2012,20-64,
2442,2200000,POMORSKIE,2012,20-64,
2443,2400000,ŚLĄSKIE,2012,20-64,
2444,2600000,ŚWIĘTOKRZYSKIE,2012,20-64,
2445,2800000,WARMIŃSKO-MAZURSKIE,2012,20-64,
2446,3000000,WIELKOPOLSKIE,2012,20-64,
2447,3200000,ZACHODNIOPOMORSKIE,2012,20-64,
2448,200000,DOLNOŚLĄSKIE,2013,20-64,
2449,400000,KUJAWSKO-POMORSKIE,2013,20-64,
2450,600000,LUBELSKIE,2013,20-64,
2451,800000,LUBUSKIE,2013,20-64,
2452,1000000,ŁÓDZKIE,2013,20-64,
2453,1200000,MAŁOPOLSKIE,2013,20-64,
2454,1400000,MAZOWIECKIE,2013,20-64,
2455,1600000,OPOLSKIE,2013,20-64,
2456,1800000,PODKARPACKIE,2013,20-64,
2457,2000000,PODLASKIE,2013,20-64,
2458,2200000,POMORSKIE,2013,20-64,
2459,2400000,ŚLĄSKIE,2013,20-64,
2460,2600000,ŚWIĘTOKRZYSKIE,2013,20-64,
2461,2800000,WARMIŃSKO-MAZURSKIE,2013,20-64,
2462,3000000,WIELKOPOLSKIE,2013,20-64,
2463,3200000,ZACHODNIOPOMORSKIE,2013,20-64,
2464,200000,DOLNOŚLĄSKIE,2014,20-64,
2465,400000,KUJAWSKO-POMORSKIE,2014,20-64,
2466,600000,LUBELSKIE,2014,20-64,
2467,800000,LUBUSKIE,2014,20-64,
2468,1000000,ŁÓDZKIE,2014,20-64,
2469,1200000,MAŁOPOLSKIE,2014,20-64,
2470,1400000,MAZOWIECKIE,2014,20-64,
2471,1600000,OPOLSKIE,2014,20-64,
2472,1800000,PODKARPACKIE,2014,20-64,
2473,2000000,PODLASKIE,2014,20-64,
2474,2200000,POMORSKIE,2014,20-64,
2475,2400000,ŚLĄSKIE,2014,20-64,
2476,2600000,ŚWIĘTOKRZYSKIE,2014,20-64,
2477,2800000,WARMIŃSKO-MAZURSKIE,2014,20-64,
2478,3000000,WIELKOPOLSKIE,2014,20-64,
2479,3200000,ZACHODNIOPOMORSKIE,2014,20-64,
2480,200000,DOLNOŚLĄSKIE,2015,20-64,
2481,400000,KUJAWSKO-POMORSKIE,2015,20-64,
2482,600000,LUBELSKIE,2015,20-64,
2483,800000,LUBUSKIE,2015,20-64,
2484,1000000,ŁÓDZKIE,2015,20-64,
2485,1200000,MAŁOPOLSKIE,2015,20-64,
2486,1400000,MAZOWIECKIE,2015,20-64,
2487,1600000,OPOLSKIE,2015,20-64,
2488,1800000,PODKARPACKIE,2015,20-64,
2489,2000000,PODLASKIE,2015,20-64,
2490,2200000,POMORSKIE,2015,20-64,
2491,2400000,ŚLĄSKIE,2015,20-64,
