muni_code,muni_kts,muni_name,county_kts,county_code,county_name
2008014,10062013908014,Goniądz - miasto (4),10062013908000,2008,Powiat moniecki
2008015,10062013908015,Goniądz - obszar wiejski (5),10062013908000,2008,Powiat moniecki
2008022,10062013908022,Jasionówka (2),10062013908000,2008,Powiat moniecki
2008032,10062013908032,Jaświły (2),10062013908000,2008,Powiat moniecki
2008043,10062013908043,Knyszyn (3),10062013908000,2008,Powiat moniecki
2008044,10062013908044,Knyszyn - miasto (4),10062013908000,2008,Powiat moniecki
2008045,10062013908045,Knyszyn - obszar wiejski (5),10062013908000,2008,Powiat moniecki
2008052,10062013908052,Krypno (2),10062013908000,2008,Powiat moniecki
2008063,10062013908063,Mońki (3),10062013908000,2008,Powiat moniecki
2008064,10062013908064,Mońki - miasto (4),10062013908000,2008,Powiat moniecki
2008065,10062013908065,Mońki - obszar wiejski (5),10062013908000,2008,Powiat moniecki
2008072,10062013908072,Trzcianne (2),10062013908000,2008,Powiat moniecki
2009011,10062013909011,Sejny (1),10062013909000,2009,Powiat sejneński
2009022,10062013909022,Giby (2),10062013909000,2009,Powiat sejneński
2009032,10062013909032,Krasnopol (2),10062013909000,2009,Powiat sejneński
2009042,10062013909042,Puńsk (2),10062013909000,2009,Powiat sejneński
2009052,10062013909052,Sejny (2),10062013909000,2009,Powiat sejneński
2010011,10062013810011,Siemiatycze (1),10062013810000,2010,Powiat siemiatycki
2010023,10062013810023,Drohiczyn (3),10062013810000,2010,Powiat siemiatycki
2010024,10062013810024,Drohiczyn - miasto (4),10062013810000,2010,Powiat siemiatycki
2010025,10062013810025,Drohiczyn - obszar wiejski (5),10062013810000,2010,Powiat siemiatycki
2010032,10062013810032,Dziadkowice (2),10062013810000,2010,Powiat siemiatycki
2010042,10062013810042,Grodzisk (2),10062013810000,2010,Powiat siemiatycki
2010052,10062013810052,Mielnik (2),10062013810000,2010,Powiat siemiatycki
2010062,10062013810062,Milejczyce (2),10062013810000,2010,Powiat siemiatycki
2010072,10062013810072,Nurzec-Stacja (2),10062013810000,2010,Powiat siemiatycki
2010082,10062013810082,Perlejewo (2),10062013810000,2010,Powiat siemiatycki
2010092,10062013810092,Siemiatycze (2),10062013810000,2010,Powiat siemiatycki
2011013,10062013711013,Dąbrowa Białostocka (3),10062013711000,2011,Powiat sokólski
2011014,10062013711014,Dąbrowa Białostocka - miasto (4),10062013711000,2011,Powiat sokólski
2011015,10062013711015,Dąbrowa Białostocka - obszar wiejski (5),10062013711000,2011,Powiat sokólski
2011022,10062013711022,Janów (2),10062013711000,2011,Powiat sokólski
2011032,10062013711032,Korycin (2),10062013711000,2011,Powiat sokólski
2011043,10062013711043,Krynki (3),10062013711000,2011,Powiat sokólski
2011044,10062013711044,Krynki - miasto (4),10062013711000,2011,Powiat sokólski
2011045,10062013711045,Krynki - obszar wiejski (5),10062013711000,2011,Powiat sokólski
2011052,10062013711052,Kuźnica (2),10062013711000,2011,Powiat sokólski
2011062,10062013711062,Nowy Dwór (2),10062013711000,2011,Powiat sokólski
2011072,10062013711072,Sidra (2),10062013711000,2011,Powiat sokólski
2011083,10062013711083,Sokółka (3),10062013711000,2011,Powiat sokólski
2011084,10062013711084,Sokółka - miasto (4),10062013711000,2011,Powiat sokólski
2011085,10062013711085,Sokółka - obszar wiejski (5),10062013711000,2011,Powiat sokólski
2011093,10062013711093,Suchowola (3),10062013711000,2011,Powiat sokólski
2011094,10062013711094,Suchowola - miasto (4),10062013711000,2011,Powiat sokólski
2011095,10062013711095,Suchowola - obszar wiejski (5),10062013711000,2011,Powiat sokólski
2011102,10062013711102,Szudziałowo (2),10062013711000,2011,Powiat sokólski
2012012,10062013912012,Bakałarzewo (2),10062013912000,2012,Powiat suwalski
2012022,10062013912022,Filipów (2),10062013912000,2012,Powiat suwalski
2012032,10062013912032,Jeleniewo (2),10062013912000,2012,Powiat suwalski
2012042,10062013912042,Przerośl (2),10062013912000,2012,Powiat suwalski
2012052,10062013912052,Raczki (2),10062013912000,2012,Powiat suwalski
2012062,10062013912062,Rutka-Tartak (2),10062013912000,2012,Powiat suwalski
2012072,10062013912072,Suwałki (2),10062013912000,2012,Powiat suwalski
2012082,10062013912082,Szypliszki (2),10062013912000,2012,Powiat suwalski
2012092,10062013912092,Wiżajny (2),10062013912000,2012,Powiat suwalski
2013011,10062013813011,Wysokie Mazowieckie (1),10062013813000,2013,Powiat wysokomazowiecki
2013023,10062013813023,Ciechanowiec (3),10062013813000,2013,Powiat wysokomazowiecki
2013024,10062013813024,Ciechanowiec - miasto (4),10062013813000,2013,Powiat wysokomazowiecki
2013025,10062013813025,Ciechanowiec - obszar wiejski (5),10062013813000,2013,Powiat wysokomazowiecki
2013033,10062013813033,Czyżew (3),10062013813000,2013,Powiat wysokomazowiecki
2013034,10062013813034,Czyżew - miasto (4),10062013813000,2013,Powiat wysokomazowiecki
2013035,10062013813035,Czyżew - obszar wiejski (5),10062013813000,2013,Powiat wysokomazowiecki
2013042,10062013813042,Klukowo (2),10062013813000,2013,Powiat wysokomazowiecki
2013052,10062013813052,Kobylin-Borzymy (2),10062013813000,2013,Powiat wysokomazowiecki
2013062,10062013813062,Kulesze Kościelne (2),10062013813000,2013,Powiat wysokomazowiecki
2013072,10062013813072,Nowe Piekuty (2),10062013813000,2013,Powiat wysokomazowiecki
2013082,10062013813082,Sokoły (2),10062013813000,2013,Powiat wysokomazowiecki
2013093,10062013813093,Szepietowo (3),10062013813000,2013,Powiat wysokomazowiecki
2013094,10062013813094,Szepietowo - miasto (4),10062013813000,2013,Powiat wysokomazowiecki
2013095,10062013813095,Szepietowo - obszar wiejski (5),10062013813000,2013,Powiat wysokomazowiecki
2013102,10062013813102,Wysokie Mazowieckie (2),10062013813000,2013,Powiat wysokomazowiecki
2014011,10062013814011,Zambrów (1),10062013814000,2014,Powiat zambrowski
2014022,10062013814022,Kołaki Kościelne (2),10062013814000,2014,Powiat zambrowski
2014032,10062013814032,Rutki (2),10062013814000,2014,Powiat zambrowski
2014042,10062013814042,Szumowo (2),10062013814000,2014,Powiat zambrowski
2014052,10062013814052,Zambrów (2),10062013814000,2014,Powiat zambrowski
2061011,10062013761011,Białystok (1),10062013761000,2061,Powiat m. Białystok
2062011,10062013862011,Łomża (1),10062013862000,2062,Powiat m. Łomża
2063011,10062013963011,Suwałki (1),10062013963000,2063,Powiat m. Suwałki
2201012,10042214101012,Borzytuchom (2),10042214101000,2201,Powiat bytowski
2201023,10042214101023,Bytów (3),10042214101000,2201,Powiat bytowski
2201024,10042214101024,Bytów - miasto (4),10042214101000,2201,Powiat bytowski
2201025,10042214101025,Bytów - obszar wiejski (5),10042214101000,2201,Powiat bytowski
2201032,10042214101032,Czarna Dąbrówka (2),10042214101000,2201,Powiat bytowski
2201042,10042214101042,Kołczygłowy (2),10042214101000,2201,Powiat bytowski
2201052,10042214101052,Lipnica (2),10042214101000,2201,Powiat bytowski
2201063,10042214101063,Miastko (3),10042214101000,2201,Powiat bytowski
2201064,10042214101064,Miastko - miasto (4),10042214101000,2201,Powiat bytowski
2201065,10042214101065,Miastko - obszar wiejski (5),10042214101000,2201,Powiat bytowski
2201072,10042214101072,Parchowo (2),10042214101000,2201,Powiat bytowski
2201082,10042214101082,Studzienice (2),10042214101000,2201,Powiat bytowski
2201092,10042214101092,Trzebielino (2),10042214101000,2201,Powiat bytowski
2201102,10042214101102,Tuchomie (2),10042214101000,2201,Powiat bytowski
2202011,10042217202011,Chojnice (1),10042217202000,2202,Powiat chojnicki
2202023,10042217202023,Brusy (3),10042217202000,2202,Powiat chojnicki
2202024,10042217202024,Brusy - miasto (4),10042217202000,2202,Powiat chojnicki
2202025,10042217202025,Brusy - obszar wiejski (5),10042217202000,2202,Powiat chojnicki
2202032,10042217202032,Chojnice (2),10042217202000,2202,Powiat chojnicki
2202043,10042217202043,Czersk (3),10042217202000,2202,Powiat chojnicki
2202044,10042217202044,Czersk - miasto (4),10042217202000,2202,Powiat chojnicki
2202045,10042217202045,Czersk - obszar wiejski (5),10042217202000,2202,Powiat chojnicki
2202052,10042217202052,Konarzyny (2),10042217202000,2202,Powiat chojnicki
2203011,10042217203011,Człuchów (1),10042217203000,2203,Powiat człuchowski
2203023,10042217203023,Czarne (3),10042217203000,2203,Powiat człuchowski
2203024,10042217203024,Czarne - miasto (4),10042217203000,2203,Powiat człuchowski
2203025,10042217203025,Czarne - obszar wiejski (5),10042217203000,2203,Powiat człuchowski
2203032,10042217203032,Człuchów (2),10042217203000,2203,Powiat człuchowski
2203043,10042217203043,Debrzno (3),10042217203000,2203,Powiat człuchowski
2203044,10042217203044,Debrzno - miasto (4),10042217203000,2203,Powiat człuchowski
2203045,10042217203045,Debrzno - obszar wiejski (5),10042217203000,2203,Powiat człuchowski
2203052,10042217203052,Koczała (2),10042217203000,2203,Powiat człuchowski
2203062,10042217203062,Przechlewo (2),10042217203000,2203,Powiat człuchowski
2203072,10042217203072,Rzeczenica (2),10042217203000,2203,Powiat człuchowski
2204011,10042214004011,Pruszcz Gdański (1),10042214004000,2204,Powiat gdański
2204022,10042214004022,Cedry Wielkie (2),10042214004000,2204,Powiat gdański
2204032,10042214004032,Kolbudy (2),10042214004000,2204,Powiat gdański
2204042,10042214004042,Pruszcz Gdański (2),10042214004000,2204,Powiat gdański
2204052,10042214004052,Przywidz (2),10042214004000,2204,Powiat gdański
2204062,10042214004062,Pszczółki (2),10042214004000,2204,Powiat gdański
2204072,10042214004072,Suchy Dąb (2),10042214004000,2204,Powiat gdański
2204082,10042214004082,Trąbki Wielkie (2),10042214004000,2204,Powiat gdański
2205012,10042214005012,Chmielno (2),10042214005000,2205,Powiat kartuski
2205023,10042214005023,Kartuzy (3),10042214005000,2205,Powiat kartuski
2205024,10042214005024,Kartuzy - miasto (4),10042214005000,2205,Powiat kartuski
2205025,10042214005025,Kartuzy - obszar wiejski (5),10042214005000,2205,Powiat kartuski
2205032,10042214005032,Przodkowo (2),10042214005000,2205,Powiat kartuski
2205042,10042214005042,Sierakowice (2),10042214005000,2205,Powiat kartuski
2205052,10042214005052,Somonino (2),10042214005000,2205,Powiat kartuski
2205062,10042214005062,Stężyca (2),10042214005000,2205,Powiat kartuski
2205072,10042214005072,Sulęczyno (2),10042214005000,2205,Powiat kartuski
2205083,10042214005083,Żukowo (3),10042214005000,2205,Powiat kartuski
2205084,10042214005084,Żukowo - miasto (4),10042214005000,2205,Powiat kartuski
2205085,10042214005085,Żukowo - obszar wiejski (5),10042214005000,2205,Powiat kartuski
2206011,10042217206011,Kościerzyna (1),10042217206000,2206,Powiat kościerski
2206022,10042217206022,Dziemiany (2),10042217206000,2206,Powiat kościerski
2206032,10042217206032,Karsin (2),10042217206000,2206,Powiat kościerski
2206042,10042217206042,Kościerzyna (2),10042217206000,2206,Powiat kościerski
2206052,10042217206052,Liniewo (2),10042217206000,2206,Powiat kościerski
2206062,10042217206062,Lipusz (2),10042217206000,2206,Powiat kościerski
2206072,10042217206072,Nowa Karczma (2),10042217206000,2206,Powiat kościerski
2206082,10042217206082,Stara Kiszewa (2),10042217206000,2206,Powiat kościerski
2207011,10042214207011,Kwidzyn (1),10042214207000,2207,Powiat kwidzyński
2207022,10042214207022,Gardeja (2),10042214207000,2207,Powiat kwidzyński
2207032,10042214207032,Kwidzyn (2),10042214207000,2207,Powiat kwidzyński
2207043,10042214207043,Prabuty (3),10042214207000,2207,Powiat kwidzyński
2207044,10042214207044,Prabuty - miasto (4),10042214207000,2207,Powiat kwidzyński
2207045,10042214207045,Prabuty - obszar wiejski (5),10042214207000,2207,Powiat kwidzyński
2207052,10042214207052,Ryjewo (2),10042214207000,2207,Powiat kwidzyński
2207062,10042214207062,Sadlinki (2),10042214207000,2207,Powiat kwidzyński
2208011,10042214108011,Lębork (1),10042214108000,2208,Powiat lęborski
2208021,10042214108021,Łeba (1),10042214108000,2208,Powiat lęborski
2208032,10042214108032,Cewice (2),10042214108000,2208,Powiat lęborski
2208042,10042214108042,Nowa Wieś Lęborska (2),10042214108000,2208,Powiat lęborski
2208052,10042214108052,Wicko (2),10042214108000,2208,Powiat lęborski
2209011,10042214209011,Malbork (1),10042214209000,2209,Powiat malborski
2209032,10042214209032,Lichnowy (2),10042214209000,2209,Powiat malborski
2209042,10042214209042,Malbork (2),10042214209000,2209,Powiat malborski
2209062,10042214209062,Miłoradz (2),10042214209000,2209,Powiat malborski
2209073,10042214209073,Nowy Staw (3),10042214209000,2209,Powiat malborski
2209074,10042214209074,Nowy Staw - miasto (4),10042214209000,2209,Powiat malborski
2209075,10042214209075,Nowy Staw - obszar wiejski (5),10042214209000,2209,Powiat malborski
2209082,10042214209082,Stare Pole (2),10042214209000,2209,Powiat malborski
2210011,10042214010011,Krynica Morska (1),10042214010000,2210,Powiat nowodworski
2210023,10042214010023,Nowy Dwór Gdański (3),10042214010000,2210,Powiat nowodworski
2210024,10042214010024,Nowy Dwór Gdański - miasto (4),10042214010000,2210,Powiat nowodworski
2210025,10042214010025,Nowy Dwór Gdański - obszar wiejski (5),10042214010000,2210,Powiat nowodworski
2210032,10042214010032,Ostaszewo (2),10042214010000,2210,Powiat nowodworski
2210042,10042214010042,Stegna (2),10042214010000,2210,Powiat nowodworski
2210052,10042214010052,Sztutowo (2),10042214010000,2210,Powiat nowodworski
2211011,10042214011011,Hel (1),10042214011000,2211,Powiat pucki
2211023,10042214011023,Jastarnia (3),10042214011000,2211,Powiat pucki
2211024,10042214011024,Jastarnia - miasto (4),10042214011000,2211,Powiat pucki
2211025,10042214011025,Jastarnia - obszar wiejski (5),10042214011000,2211,Powiat pucki
2211031,10042214011031,Puck (1),10042214011000,2211,Powiat pucki
2211043,10042214011043,Władysławowo (3),10042214011000,2211,Powiat pucki
2211044,10042214011044,Władysławowo - miasto (4),10042214011000,2211,Powiat pucki
2211045,10042214011045,Władysławowo - obszar wiejski (5),10042214011000,2211,Powiat pucki
2211052,10042214011052,Kosakowo (2),10042214011000,2211,Powiat pucki
2211062,10042214011062,Krokowa (2),10042214011000,2211,Powiat pucki
2211072,10042214011072,Puck (2),10042214011000,2211,Powiat pucki
2212011,10042214112011,Ustka (1),10042214112000,2212,Powiat słupski
2212022,10042214112022,Damnica (2),10042214112000,2212,Powiat słupski
2212032,10042214112032,Dębnica Kaszubska (2),10042214112000,2212,Powiat słupski
2212042,10042214112042,Główczyce (2),10042214112000,2212,Powiat słupski
2212053,10042214112053,Kępice (3),10042214112000,2212,Powiat słupski
2212054,10042214112054,Kępice - miasto (4),10042214112000,2212,Powiat słupski
2212055,10042214112055,Kępice - obszar wiejski (5),10042214112000,2212,Powiat słupski
2212062,10042214112062,Kobylnica (2),10042214112000,2212,Powiat słupski
2212072,10042214112072,Potęgowo (2),10042214112000,2212,Powiat słupski
2212082,10042214112082,Słupsk (2),10042214112000,2212,Powiat słupski
2212092,10042214112092,Smołdzino (2),10042214112000,2212,Powiat słupski
2212102,10042214112102,Ustka (2),10042214112000,2212,Powiat słupski
2213013,10042214213013,Czarna Woda (3),10042214213000,2213,Powiat starogardzki
2213014,10042214213014,Czarna Woda - miasto (4),10042214213000,2213,Powiat starogardzki
2213015,10042214213015,Czarna Woda - obszar wiejski (5),10042214213000,2213,Powiat starogardzki
2213021,10042214213021,Skórcz (1),10042214213000,2213,Powiat starogardzki
2213031,10042214213031,Starogard Gdański (1),10042214213000,2213,Powiat starogardzki
2213042,10042214213042,Bobowo (2),10042214213000,2213,Powiat starogardzki
2213052,10042214213052,Kaliska (2),10042214213000,2213,Powiat starogardzki
2213062,10042214213062,Lubichowo (2),10042214213000,2213,Powiat starogardzki
2213072,10042214213072,Osieczna (2),10042214213000,2213,Powiat starogardzki
2213082,10042214213082,Osiek (2),10042214213000,2213,Powiat starogardzki
2213093,10042214213093,Skarszewy (3),10042214213000,2213,Powiat starogardzki
2213094,10042214213094,Skarszewy - miasto (4),10042214213000,2213,Powiat starogardzki
2213095,10042214213095,Skarszewy - obszar wiejski (5),10042214213000,2213,Powiat starogardzki
2213102,10042214213102,Skórcz (2),10042214213000,2213,Powiat starogardzki
2213112,10042214213112,Smętowo Graniczne (2),10042214213000,2213,Powiat starogardzki
2213122,10042214213122,Starogard Gdański (2),10042214213000,2213,Powiat starogardzki
2213132,10042214213132,Zblewo (2),10042214213000,2213,Powiat starogardzki
2214011,10042214214011,Tczew (1),10042214214000,2214,Powiat tczewski
2214023,10042214214023,Gniew (3),10042214214000,2214,Powiat tczewski
2214024,10042214214024,Gniew - miasto (4),10042214214000,2214,Powiat tczewski
2214025,10042214214025,Gniew - obszar wiejski (5),10042214214000,2214,Powiat tczewski
2214032,10042214214032,Morzeszczyn (2),10042214214000,2214,Powiat tczewski
2214043,10042214214043,Pelplin (3),10042214214000,2214,Powiat tczewski
2214044,10042214214044,Pelplin - miasto (4),10042214214000,2214,Powiat tczewski
2214045,10042214214045,Pelplin - obszar wiejski (5),10042214214000,2214,Powiat tczewski
