,county_code,sex,education,pse1_nc_pop,pse2_nc_emp,county_kts,county_name
1862,2063,males,"lower secondary, primary and incomplete primary",5357,1374,10062013963000,Powiat m. Suwałki
1863,2063,males,tertiary,5794,4314,10062013963000,Powiat m. Suwałki
1864,2201,females,basic vocational or basic sectoral vocational,6596,2883,10042214101000,Powiat bytowski
1865,2201,females,general secondary and post-secondary,9797,5378,10042214101000,Powiat bytowski
1866,2201,females,"lower secondary, primary and incomplete primary",7939,1214,10042214101000,Powiat bytowski
1867,2201,females,tertiary,6559,4832,10042214101000,Powiat bytowski
1868,2201,males,basic vocational or basic sectoral vocational,11508,7747,10042214101000,Powiat bytowski
1869,2201,males,general secondary and post-secondary,8415,6175,10042214101000,Powiat bytowski
1870,2201,males,"lower secondary, primary and incomplete primary",7234,2301,10042214101000,Powiat bytowski
1871,2201,males,tertiary,3543,2663,10042214101000,Powiat bytowski
1872,2202,females,basic vocational or basic sectoral vocational,9253,3727,10042217202000,Powiat chojnicki
1873,2202,females,general secondary and post-secondary,12283,6911,10042217202000,Powiat chojnicki
1874,2202,females,"lower secondary, primary and incomplete primary",8989,1045,10042217202000,Powiat chojnicki
1875,2202,females,tertiary,8270,6194,10042217202000,Powiat chojnicki
1876,2202,males,basic vocational or basic sectoral vocational,14914,9433,10042217202000,Powiat chojnicki
1877,2202,males,general secondary and post-secondary,10866,7844,10042217202000,Powiat chojnicki
1878,2202,males,"lower secondary, primary and incomplete primary",7195,1962,10042217202000,Powiat chojnicki
1879,2202,males,tertiary,4824,3707,10042217202000,Powiat chojnicki
1880,2203,females,basic vocational or basic sectoral vocational,4838,1716,10042217203000,Powiat człuchowski
1881,2203,females,general secondary and post-secondary,7255,3762,10042217203000,Powiat człuchowski
1882,2203,females,"lower secondary, primary and incomplete primary",5680,648,10042217203000,Powiat człuchowski
1883,2203,females,tertiary,4452,3193,10042217203000,Powiat człuchowski
1884,2203,males,basic vocational or basic sectoral vocational,7618,4421,10042217203000,Powiat człuchowski
1885,2203,males,general secondary and post-secondary,6530,4341,10042217203000,Powiat człuchowski
1886,2203,males,"lower secondary, primary and incomplete primary",4992,1467,10042217203000,Powiat człuchowski
1887,2203,males,tertiary,2610,1864,10042217203000,Powiat człuchowski
1888,2204,females,basic vocational or basic sectoral vocational,7448,3355,10042214004000,Powiat gdański
1889,2204,females,general secondary and post-secondary,15360,9511,10042214004000,Powiat gdański
1890,2204,females,"lower secondary, primary and incomplete primary",9693,1381,10042214004000,Powiat gdański
1891,2204,females,tertiary,17228,13839,10042214004000,Powiat gdański
1892,2204,males,basic vocational or basic sectoral vocational,11895,7691,10042214004000,Powiat gdański
1893,2204,males,general secondary and post-secondary,15832,12203,10042214004000,Powiat gdański
1894,2204,males,"lower secondary, primary and incomplete primary",9215,2472,10042214004000,Powiat gdański
1895,2204,males,tertiary,11390,9535,10042214004000,Powiat gdański
1896,2205,females,basic vocational or basic sectoral vocational,10543,5467,10042214005000,Powiat kartuski
1897,2205,females,general secondary and post-secondary,17114,10755,10042214005000,Powiat kartuski
1898,2205,females,"lower secondary, primary and incomplete primary",13210,2108,10042214005000,Powiat kartuski
1899,2205,females,tertiary,15555,12481,10042214005000,Powiat kartuski
1900,2205,males,basic vocational or basic sectoral vocational,18653,13564,10042214005000,Powiat kartuski
1901,2205,males,general secondary and post-secondary,16261,13107,10042214005000,Powiat kartuski
1902,2205,males,"lower secondary, primary and incomplete primary",12060,3865,10042214005000,Powiat kartuski
1903,2205,males,tertiary,9139,7640,10042214005000,Powiat kartuski
1904,2206,females,basic vocational or basic sectoral vocational,6800,2942,10042217206000,Powiat kościerski
1905,2206,females,general secondary and post-secondary,9329,5466,10042217206000,Powiat kościerski
1906,2206,females,"lower secondary, primary and incomplete primary",6675,725,10042217206000,Powiat kościerski
1907,2206,females,tertiary,6132,4716,10042217206000,Powiat kościerski
1908,2206,males,basic vocational or basic sectoral vocational,11079,7211,10042217206000,Powiat kościerski
1909,2206,males,general secondary and post-secondary,8665,6509,10042217206000,Powiat kościerski
1910,2206,males,"lower secondary, primary and incomplete primary",5587,1592,10042217206000,Powiat kościerski
1911,2206,males,tertiary,3294,2516,10042217206000,Powiat kościerski
1912,2207,females,basic vocational or basic sectoral vocational,6240,2493,10042214207000,Powiat kwidzyński
1913,2207,females,general secondary and post-secondary,11573,6630,10042214207000,Powiat kwidzyński
1914,2207,females,"lower secondary, primary and incomplete primary",7928,1072,10042214207000,Powiat kwidzyński
1915,2207,females,tertiary,6950,5059,10042214207000,Powiat kwidzyński
1916,2207,males,basic vocational or basic sectoral vocational,10365,6054,10042214207000,Powiat kwidzyński
1917,2207,males,general secondary and post-secondary,10301,7309,10042214207000,Powiat kwidzyński
1918,2207,males,"lower secondary, primary and incomplete primary",6865,1713,10042214207000,Powiat kwidzyński
1919,2207,males,tertiary,4370,3294,10042214207000,Powiat kwidzyński
1920,2208,females,basic vocational or basic sectoral vocational,5066,1741,10042214108000,Powiat lęborski
1921,2208,females,general secondary and post-secondary,8613,4474,10042214108000,Powiat lęborski
1922,2208,females,"lower secondary, primary and incomplete primary",6164,749,10042214108000,Powiat lęborski
1923,2208,females,tertiary,6225,4452,10042214108000,Powiat lęborski
1924,2208,males,basic vocational or basic sectoral vocational,8125,4715,10042214108000,Powiat lęborski
1925,2208,males,general secondary and post-secondary,7708,5287,10042214108000,Powiat lęborski
1926,2208,males,"lower secondary, primary and incomplete primary",5609,1461,10042214108000,Powiat lęborski
1927,2208,males,tertiary,3687,2760,10042214108000,Powiat lęborski
1928,2209,females,basic vocational or basic sectoral vocational,4964,1706,10042214209000,Powiat malborski
1929,2209,females,general secondary and post-secondary,8873,4620,10042214209000,Powiat malborski
1930,2209,females,"lower secondary, primary and incomplete primary",5924,628,10042214209000,Powiat malborski
1931,2209,females,tertiary,5885,4361,10042214209000,Powiat malborski
1932,2209,males,basic vocational or basic sectoral vocational,7600,4208,10042214209000,Powiat malborski
1933,2209,males,general secondary and post-secondary,7995,5523,10042214209000,Powiat malborski
1934,2209,males,"lower secondary, primary and incomplete primary",5050,1196,10042214209000,Powiat malborski
1935,2209,males,tertiary,3810,2837,10042214209000,Powiat malborski
1936,2210,females,basic vocational or basic sectoral vocational,2953,1087,10042214010000,Powiat nowodworski
1937,2210,females,general secondary and post-secondary,4613,2439,10042214010000,Powiat nowodworski
1938,2210,females,"lower secondary, primary and incomplete primary",3416,390,10042214010000,Powiat nowodworski
1939,2210,females,tertiary,2881,2018,10042214010000,Powiat nowodworski
1940,2210,males,basic vocational or basic sectoral vocational,4809,2813,10042214010000,Powiat nowodworski
1941,2210,males,general secondary and post-secondary,4236,2953,10042214010000,Powiat nowodworski
1942,2210,males,"lower secondary, primary and incomplete primary",3175,837,10042214010000,Powiat nowodworski
1943,2210,males,tertiary,1622,1206,10042214010000,Powiat nowodworski
1944,2211,females,basic vocational or basic sectoral vocational,6472,2615,10042214011000,Powiat pucki
1945,2211,females,general secondary and post-secondary,11278,6420,10042214011000,Powiat pucki
1946,2211,females,"lower secondary, primary and incomplete primary",8366,1064,10042214011000,Powiat pucki
1947,2211,females,tertiary,9509,7310,10042214011000,Powiat pucki
1948,2211,males,basic vocational or basic sectoral vocational,10820,6911,10042214011000,Powiat pucki
1949,2211,males,general secondary and post-secondary,11043,8257,10042214011000,Powiat pucki
1950,2211,males,"lower secondary, primary and incomplete primary",6943,1769,10042214011000,Powiat pucki
1951,2211,males,tertiary,6264,4884,10042214011000,Powiat pucki
1952,2212,females,basic vocational or basic sectoral vocational,7963,3454,10042214112000,Powiat słupski
1953,2212,females,general secondary and post-secondary,11802,6879,10042214112000,Powiat słupski
1954,2212,females,"lower secondary, primary and incomplete primary",10343,1593,10042214112000,Powiat słupski
1955,2212,females,tertiary,8813,6671,10042214112000,Powiat słupski
1956,2212,males,basic vocational or basic sectoral vocational,12431,7792,10042214112000,Powiat słupski
1957,2212,males,general secondary and post-secondary,11432,8083,10042214112000,Powiat słupski
1958,2212,males,"lower secondary, primary and incomplete primary",9417,2733,10042214112000,Powiat słupski
1959,2212,males,tertiary,5676,4226,10042214112000,Powiat słupski
1960,2213,females,basic vocational or basic sectoral vocational,11241,4274,10042214213000,Powiat starogardzki
1961,2213,females,general secondary and post-secondary,16842,9664,10042214213000,Powiat starogardzki
1962,2213,females,"lower secondary, primary and incomplete primary",11807,1434,10042214213000,Powiat starogardzki
1963,2213,females,tertiary,10863,8195,10042214213000,Powiat starogardzki
1964,2213,males,basic vocational or basic sectoral vocational,18069,11134,10042214213000,Powiat starogardzki
1965,2213,males,general secondary and post-secondary,14880,10878,10042214213000,Powiat starogardzki
1966,2213,males,"lower secondary, primary and incomplete primary",10111,2915,10042214213000,Powiat starogardzki
1967,2213,males,tertiary,6342,4793,10042214213000,Powiat starogardzki
1968,2214,females,basic vocational or basic sectoral vocational,10314,3727,10042214214000,Powiat tczewski
1969,2214,females,general secondary and post-secondary,15158,8672,10042214214000,Powiat tczewski
1970,2214,females,"lower secondary, primary and incomplete primary",10219,1325,10042214214000,Powiat tczewski
1971,2214,females,tertiary,10183,7762,10042214214000,Powiat tczewski
1972,2214,males,basic vocational or basic sectoral vocational,15421,9210,10042214214000,Powiat tczewski
1973,2214,males,general secondary and post-secondary,13618,10038,10042214214000,Powiat tczewski
1974,2214,males,"lower secondary, primary and incomplete primary",8736,2439,10042214214000,Powiat tczewski
1975,2214,males,tertiary,6444,5087,10042214214000,Powiat tczewski
1976,2215,females,basic vocational or basic sectoral vocational,16519,6889,10042214015000,Powiat wejherowski
1977,2215,females,general secondary and post-secondary,27428,16244,10042214015000,Powiat wejherowski
1978,2215,females,"lower secondary, primary and incomplete primary",18747,2655,10042214015000,Powiat wejherowski
1979,2215,females,tertiary,25429,19553,10042214015000,Powiat wejherowski
1980,2215,males,basic vocational or basic sectoral vocational,25698,16203,10042214015000,Powiat wejherowski
1981,2215,males,general secondary and post-secondary,27107,20263,10042214015000,Powiat wejherowski
1982,2215,males,"lower secondary, primary and incomplete primary",17166,5317,10042214015000,Powiat wejherowski
1983,2215,males,tertiary,16153,12732,10042214015000,Powiat wejherowski
1984,2216,females,basic vocational or basic sectoral vocational,3358,1172,10042214216000,Powiat sztumski
1985,2216,females,general secondary and post-secondary,5172,2824,10042214216000,Powiat sztumski
1986,2216,females,"lower secondary, primary and incomplete primary",4315,472,10042214216000,Powiat sztumski
1987,2216,females,tertiary,2969,2084,10042214216000,Powiat sztumski
1988,2216,males,basic vocational or basic sectoral vocational,5632,3366,10042214216000,Powiat sztumski
1989,2216,males,general secondary and post-secondary,4734,3253,10042214216000,Powiat sztumski
1990,2216,males,"lower secondary, primary and incomplete primary",3713,1087,10042214216000,Powiat sztumski
1991,2216,males,tertiary,1732,1201,10042214216000,Powiat sztumski
1992,2261,females,basic vocational or basic sectoral vocational,23137,7605,10042214361000,Powiat m. Gdańsk
1993,2261,females,general secondary and post-secondary,65071,32375,10042214361000,Powiat m. Gdańsk
1994,2261,females,"lower secondary, primary and incomplete primary",25819,3167,10042214361000,Powiat m. Gdańsk
1995,2261,females,tertiary,94373,71206,10042214361000,Powiat m. Gdańsk
1996,2261,males,basic vocational or basic sectoral vocational,33644,16465,10042214361000,Powiat m. Gdańsk
1997,2261,males,general secondary and post-secondary,60780,40883,10042214361000,Powiat m. Gdańsk
1998,2261,males,"lower secondary, primary and incomplete primary",23576,5056,10042214361000,Powiat m. Gdańsk
1999,2261,males,tertiary,68276,54593,10042214361000,Powiat m. Gdańsk
2000,2262,females,basic vocational or basic sectoral vocational,13715,4239,10042214362000,Powiat m. Gdynia
2001,2262,females,general secondary and post-secondary,34156,16396,10042214362000,Powiat m. Gdynia
2002,2262,females,"lower secondary, primary and incomplete primary",13962,1625,10042214362000,Powiat m. Gdynia
