,county_code,year,wage,county_kts,county_name,tp1_nc_pop,tp2_yr_pop,tp3a_nc_employed,tp4a_employed,tp5a_employed_18-64,tp5c_employed,tp6a_employed_18-64,tp6c_employed
5284,3031.0,2015,3114.52,10023016031000,Powiat złotowski,58373,58396.0,28853.0,32643.0,33064.0,,23075.0,
5285,3061.0,2015,3532.3,10023015761000,Powiat m. Kalisz,84677,88585.0,41615.0,47482.0,46803.0,,31319.0,
5286,3062.0,2015,3790.14,10023015862000,Powiat m. Konin,62140,66155.0,28400.0,32747.0,35303.0,,21817.0,
5287,3063.0,2015,3427.7,10023015963000,Powiat m. Leszno,53859,54749.0,28377.0,31371.0,29857.0,,21358.0,
5288,3064.0,2015,4549.11,10023016264000,Powiat m. Poznań,482205,468316.0,279792.0,293166.0,251181.0,,196304.0,
5289,3201.0,2015,3394.74,10023216301000,Powiat białogardzki,39670,41094.0,18093.0,21122.0,21438.0,,14771.0,
5290,3202.0,2015,3397.02,10023216402000,Powiat choszczeński,39739,41970.0,18073.0,21111.0,21951.0,,14800.0,
5291,3203.0,2015,3068.19,10023216403000,Powiat drawski,47487,49208.0,21781.0,25194.0,25627.0,,17588.0,
5292,3204.0,2015,3681.15,10023216604000,Powiat goleniowski,70693,69293.0,36071.0,39151.0,36503.0,,27647.0,
5293,3205.0,2015,3184.98,10023216605000,Powiat gryficki,50343,52062.0,23220.0,26864.0,27397.0,,18950.0,
5294,3206.0,2015,3534.88,10023216606000,Powiat gryfiński,68588,70675.0,33512.0,38235.0,37307.0,,27055.0,
5295,3207.0,2015,3201.23,10023216607000,Powiat kamieński,39884,40985.0,17970.0,20533.0,21437.0,,14397.0,
5296,3208.0,2015,3391.16,10023216308000,Powiat kołobrzeski,68419,68562.0,33742.0,37709.0,34971.0,,25783.0,
5297,3209.0,2015,3430.31,10023216309000,Powiat koszaliński,57314,55879.0,28917.0,31180.0,29832.0,,22314.0,
5298,3210.0,2015,3382.88,10023216410000,Powiat myśliborski,55563,57022.0,26088.0,29937.0,29773.0,,20953.0,
5299,3211.0,2015,4309.12,10023216611000,Powiat policki,70433,63297.0,39544.0,39434.0,34692.0,,28972.0,
5300,3212.0,2015,3189.06,10023216412000,Powiat pyrzycki,32576,34186.0,15820.0,18255.0,17737.0,,12696.0,
5301,3213.0,2015,3120.7,10023216313000,Powiat sławieński,47132,48438.0,22238.0,25430.0,25144.0,,17695.0,
5302,3214.0,2015,3523.62,10023216614000,Powiat stargardzki,103146,102517.0,50914.0,55974.0,53559.0,,39200.0,
5303,3215.0,2015,3574.91,10023216415000,Powiat szczecinecki,64968,67134.0,28756.0,33298.0,34495.0,,22935.0,
5304,3216.0,2015,3162.58,10023216416000,Powiat świdwiński,38924,40971.0,16898.0,19830.0,21323.0,,13834.0,
5305,3217.0,2015,3447.21,10023216417000,Powiat wałecki,44491,45965.0,21486.0,24591.0,24031.0,,17234.0,
5306,3218.0,2015,3419.11,10023216418000,Powiat łobeski,30007,32005.0,13463.0,16002.0,16581.0,,11114.0,
5307,3261.0,2015,3644.39,10023216361000,Powiat m. Koszalin,93083,93695.0,46160.0,51813.0,46528.0,,34491.0,
5308,3262.0,2015,4381.58,10023216562000,Powiat m. Szczecin,349790,352791.0,179608.0,202855.0,176051.0,,135696.0,
5309,3263.0,2015,4344.85,10023216663000,Powiat m. Świnoujście,35988,36264.0,16905.0,19510.0,18178.0,,13110.0,
5310,201.0,2016,3666.19,10030210101000,Powiat bolesławiecki,76739,76861.0,38792.0,43196.0,42884.0,,30819.0,
5311,202.0,2016,3562.63,10030210302000,Powiat dzierżoniowski,86543,89402.0,39657.0,46847.0,48460.0,,32472.0,
5312,203.0,2016,3723.59,10030210203000,Powiat głogowski,75191,76142.0,36209.0,40279.0,42472.0,,28731.0,
5313,204.0,2016,3386.93,10030210204000,Powiat górowski,29042,30189.0,13765.0,15608.0,16859.0,,11146.0,
5314,205.0,2016,3546.24,10030210105000,Powiat jaworski,42493,44099.0,20715.0,23813.0,24533.0,,16941.0,
5315,206.0,2016,3548.55,10030210106000,Powiat karkonoski,54667,56052.0,25660.0,29764.0,31267.0,,21231.0,
5316,207.0,2016,3460.07,10030210107000,Powiat kamiennogórski,36913,38224.0,17296.0,19991.0,21027.0,,14063.0,
5317,208.0,2016,3526.67,10030210308000,Powiat kłodzki,134790,140854.0,60022.0,70427.0,76418.0,,48861.0,
5318,209.0,2016,3579.41,10030210209000,Powiat legnicki,47367,46925.0,24235.0,26231.0,26514.0,,18953.0,
5319,210.0,2016,3431.31,10030210110000,Powiat lubański,46595,47835.0,21746.0,24874.0,26366.0,,17533.0,
5320,211.0,2016,7170.21,10030210211000,Powiat lubiński,90704,90817.0,44027.0,48496.0,49870.0,,34055.0,
5321,212.0,2016,3420.2,10030210112000,Powiat lwówecki,38811,40265.0,17575.0,20334.0,22477.0,,14515.0,
5322,213.0,2016,3349.75,10030210413000,Powiat milicki,31027,31124.0,16174.0,17585.0,17248.0,,12462.0,
5323,214.0,2016,3631.94,10030210414000,Powiat oleśnicki,91536,90189.0,50426.0,53843.0,50533.0,,38579.0,
5324,215.0,2016,3881.26,10030210415000,Powiat oławski,66642,64501.0,36495.0,38959.0,35961.0,,27776.0,
5325,216.0,2016,4478.18,10030210216000,Powiat polkowicki,52620,53005.0,26442.0,29153.0,30208.0,,21246.0,
5326,217.0,2016,3725.39,10030210417000,Powiat strzeliński,36837,37686.0,18984.0,21142.0,20942.0,,15023.0,
5327,218.0,2016,4029.0,10030210418000,Powiat średzki,48878,44935.0,28010.0,27815.0,25749.0,,20382.0,
5328,219.0,2016,3887.57,10030210319000,Powiat świdnicki,134638,137086.0,66834.0,75809.0,75503.0,,53393.0,
5329,220.0,2016,3437.11,10030210420000,Powiat trzebnicki,74466,70821.0,41088.0,42493.0,40139.0,,30797.0,
5330,221.0,2016,3528.0,10030210321000,Powiat wałbrzyski,47771,49413.0,21512.0,25102.0,27097.0,,17603.0,
5331,222.0,2016,4202.1,10030210422000,Powiat wołowski,40252,40492.0,20291.0,22352.0,22568.0,,15930.0,
5332,223.0,2016,3964.54,10030210423000,Powiat wrocławski,142581,112373.0,90479.0,76638.0,65574.0,,57188.0,
5333,224.0,2016,3434.23,10030210324000,Powiat ząbkowicki,55208,57811.0,25917.0,30293.0,31732.0,,21263.0,
5334,225.0,2016,3680.53,10030210125000,Powiat zgorzelecki,77257,79050.0,36330.0,41896.0,43787.0,,29677.0,
5335,226.0,2016,3922.04,10030210126000,Powiat złotoryjski,36516,38123.0,17456.0,20281.0,21620.0,,14708.0,
5336,261.0,2016,3979.8,10030210161000,Powiat m. Jelenia Góra,69432,70819.0,32309.0,37322.0,37200.0,,25070.0,
5337,262.0,2016,3728.92,10030210262000,Powiat m. Legnica,83631,86931.0,40849.0,47551.0,47565.0,,33271.0,
5338,264.0,2016,4800.54,10030210564000,Powiat m. Wrocław,591335,550280.0,345939.0,349978.0,296770.0,,241363.0,
5339,265.0,2016,4180.67,10030210365000,Powiat m. Wałbrzych,93685,100655.0,40714.0,50227.0,53993.0,,34453.0,
5340,401.0,2016,3170.04,10040410801000,Powiat aleksandrowski,47168,47310.0,22682.0,24507.0,24694.0,,16898.0,
5341,402.0,2016,3348.46,10040410702000,Powiat brodnicki,66389,65283.0,34865.0,37081.0,35251.0,,26450.0,
5342,403.0,2016,3656.85,10040410603000,Powiat bydgoski,103150,94896.0,57876.0,57792.0,52106.0,,41919.0,
5343,404.0,2016,3435.24,10040410704000,Powiat chełmiński,43201,43886.0,21150.0,23962.0,23651.0,,17059.0,
5344,405.0,2016,3675.99,10040410705000,Powiat golubsko-dobrzyński,37717,37968.0,19011.0,20579.0,20362.0,,14579.0,
5345,406.0,2016,3564.13,10040410706000,Powiat grudziądzki,33300,33401.0,17021.0,18604.0,18166.0,,13367.0,
5346,407.0,2016,3427.27,10040416707000,Powiat inowrocławski,135028,139440.0,65826.0,73485.0,73779.0,,51363.0,
5347,408.0,2016,3056.4,10040410808000,Powiat lipnowski,54670,55695.0,26100.0,28627.0,30018.0,,20382.0,
5348,409.0,2016,3398.81,10040416709000,Powiat mogileński,38325,39348.0,19474.0,21405.0,20885.0,,15008.0,
5349,410.0,2016,3321.17,10040416710000,Powiat nakielski,71711,72519.0,36422.0,40030.0,39120.0,,28526.0,
5350,411.0,2016,3190.28,10040410811000,Powiat radziejowski,34028,35335.0,16891.0,18374.0,18585.0,,12767.0,
5351,412.0,2016,3272.6,10040410712000,Powiat rypiński,36136,37109.0,18010.0,19742.0,19640.0,,13803.0,
5352,413.0,2016,3324.28,10040416813000,Powiat sępoleński,33826,34574.0,16990.0,18947.0,18460.0,,13363.0,
5353,414.0,2016,3630.37,10040416814000,Powiat świecki,82391,83557.0,41258.0,45873.0,45051.0,,32672.0,
5354,415.0,2016,3298.27,10040410615000,Powiat toruński,93299,85707.0,50211.0,50139.0,47424.0,,36648.0,
5355,416.0,2016,3154.01,10040416816000,Powiat tucholski,40210,40391.0,20437.0,22013.0,21582.0,,15538.0,
5356,417.0,2016,3478.59,10040410717000,Powiat wąbrzeski,28488,29290.0,13967.0,15787.0,15560.0,,11079.0,
5357,418.0,2016,3269.66,10040410818000,Powiat włocławski,72400,73930.0,36307.0,39257.0,39244.0,,27528.0,
5358,419.0,2016,3140.27,10040416719000,Powiat żniński,58848,59498.0,29591.0,32069.0,31665.0,,22546.0,
5359,461.0,2016,3950.95,10040410661000,Powiat m. Bydgoszcz,297903,307246.0,149713.0,171136.0,155612.0,,114499.0,
5360,462.0,2016,3323.9,10040410762000,Powiat m. Grudziądz,79760,82119.0,36261.0,42127.0,42416.0,,28744.0,
5361,463.0,2016,4170.83,10040410663000,Powiat m. Toruń,174283,174480.0,88317.0,98058.0,90389.0,,67105.0,
5362,464.0,2016,3770.16,10040410864000,Powiat m. Włocławek,93166,97625.0,42377.0,49105.0,50094.0,,33286.0,
5363,601.0,2016,3184.04,10060610901000,Powiat bialski,91805,94731.0,45518.0,50207.0,48133.0,,34474.0,
5364,602.0,2016,3530.69,10060611002000,Powiat biłgorajski,85748,87168.0,42571.0,47071.0,44264.0,,32301.0,
5365,603.0,2016,3333.95,10060611003000,Powiat chełmski,65266,67271.0,30052.0,33366.0,34757.0,,23297.0,
5366,604.0,2016,3425.56,10060611004000,Powiat hrubieszowski,52616,56460.0,23429.0,27327.0,28127.0,,18396.0,
5367,605.0,2016,3485.33,10060611205000,Powiat janowski,38523,39863.0,18673.0,20848.0,19986.0,,14125.0,
5368,606.0,2016,3412.4,10060611006000,Powiat krasnostawski,54201,56574.0,24432.0,27325.0,27692.0,,18075.0,
5369,607.0,2016,3327.58,10060611207000,Powiat kraśnicki,80681,83618.0,37756.0,42980.0,41822.0,,29050.0,
5370,608.0,2016,3237.98,10060611108000,Powiat lubartowski,74278,75345.0,37357.0,40536.0,38495.0,,27987.0,
5371,609.0,2016,3308.85,10060611109000,Powiat lubelski,136865,127428.0,75684.0,75055.0,66080.0,,52596.0,
5372,610.0,2016,5294.68,10060611110000,Powiat łęczyński,47801,48133.0,24652.0,26714.0,25927.0,,19445.0,
5373,611.0,2016,3238.34,10060611211000,Powiat łukowski,86678,89707.0,45834.0,50415.0,45930.0,,34882.0,
5374,612.0,2016,3344.45,10060611212000,Powiat opolski,49813,51657.0,24511.0,27378.0,26165.0,,18740.0,
5375,613.0,2016,3352.33,10060610913000,Powiat parczewski,29015,30201.0,13766.0,15523.0,15215.0,,10568.0,
5376,614.0,2016,4160.35,10060611214000,Powiat puławski,96299,98988.0,47043.0,51870.0,48406.0,,34277.0,
5377,615.0,2016,3387.21,10060610915000,Powiat radzyński,48525,50429.0,24846.0,27433.0,25712.0,,18902.0,
5378,616.0,2016,3339.39,10060611216000,Powiat rycki,45801,48630.0,23204.0,26017.0,24567.0,,17761.0,
5379,617.0,2016,4109.67,10060611117000,Powiat świdnicki,61549,62106.0,30367.0,33102.0,31075.0,,22383.0,
5380,618.0,2016,3256.18,10060611018000,Powiat tomaszowski,69919,73245.0,33316.0,37941.0,36972.0,,25881.0,
5381,619.0,2016,3389.98,10060610919000,Powiat włodawski,31818,33413.0,14098.0,16072.0,17041.0,,11077.0,
5382,620.0,2016,3243.03,10060611020000,Powiat zamojski,90075,92885.0,43793.0,48672.0,46533.0,,32950.0,
5383,661.0,2016,3782.03,10060610961000,Powiat m. Biała Podlaska,47883,48850.0,23800.0,26232.0,25809.0,,18729.0,
5384,662.0,2016,3537.53,10060611062000,Powiat m. Chełm,52801,55623.0,23318.0,26977.0,28436.0,,18637.0,
5385,663.0,2016,4169.46,10060611163000,Powiat m. Lublin,292096,292716.0,150753.0,164506.0,146899.0,,111564.0,
5386,664.0,2016,3794.5,10060611064000,Powiat m. Zamość,53035,56002.0,24273.0,28449.0,28816.0,,19782.0,
5387,801.0,2016,3882.12,10020811301000,Powiat gorzowski,61787,59532.0,33327.0,35481.0,33518.0,,26530.0,
5388,802.0,2016,3835.52,10020811402000,Powiat krośnieński,46906,47675.0,22638.0,25601.0,26278.0,,18740.0,
5389,803.0,2016,3583.99,10020811303000,Powiat międzyrzecki,48528,49644.0,24346.0,27354.0,27224.0,,19921.0,
5390,804.0,2016,3661.03,10020811404000,Powiat nowosolski,72448,73762.0,34533.0,39094.0,39759.0,,27985.0,
5391,805.0,2016,3683.72,10020811305000,Powiat słubicki,40014,39687.0,20595.0,23058.0,22227.0,,17150.0,
5392,806.0,2016,3689.38,10020811306000,Powiat strzelecko-drezdenecki,41296,42012.0,20463.0,22644.0,22909.0,,16398.0,
5393,807.0,2016,3161.56,10020811307000,Powiat sulęciński,29313,29765.0,14890.0,16787.0,16539.0,,12388.0,
5394,808.0,2016,3712.08,10020811408000,Powiat świebodziński,47209,47466.0,24261.0,26818.0,26039.0,,19538.0,
5395,809.0,2016,3810.06,10020811409000,Powiat zielonogórski,64482,63816.0,33651.0,36503.0,35461.0,,26937.0,
5396,810.0,2016,3428.4,10020811410000,Powiat żagański,66221,68928.0,30799.0,35705.0,37606.0,,25870.0,
5397,811.0,2016,3925.75,10020811411000,Powiat żarski,81270,83341.0,38559.0,44004.0,45721.0,,32060.0,
5398,812.0,2016,3359.68,10020811412000,Powiat wschowski,32541,32821.0,16170.0,17887.0,18087.0,,13091.0,
5399,861.0,2016,3670.29,10020811361000,Powiat m. Gorzów Wielkopolski,105129,106019.0,52126.0,59371.0,56574.0,,42074.0,
5400,862.0,2016,3919.96,10020811462000,Powiat m. Zielona Góra,121615,118860.0,64787.0,69652.0,63298.0,,49260.0,
5401,1001.0,2016,5778.97,10051011701000,Powiat bełchatowski,94355,95487.0,50266.0,54332.0,55373.0,,40602.0,
5402,1002.0,2016,3685.59,10051011902000,Powiat kutnowski,82354,85769.0,41491.0,45886.0,46389.0,,31982.0,
5403,1003.0,2016,3041.8,10051011803000,Powiat łaski,42945,43184.0,22985.0,24572.0,23663.0,,17351.0,
5404,1004.0,2016,3725.91,10051011904000,Powiat łęczycki,41967,43679.0,22348.0,24373.0,23465.0,,16873.0,
5405,1005.0,2016,3337.54,10051011905000,Powiat łowicki,65783,67740.0,35768.0,38747.0,36707.0,,27057.0,
5406,1006.0,2016,3256.75,10051011506000,Powiat łódzki wschodni,63333,59688.0,35304.0,35216.0,33295.0,,25315.0,
5407,1007.0,2016,3263.6,10051011707000,Powiat opoczyński,63071,64896.0,32594.0,35239.0,35766.0,,25027.0,
5408,1008.0,2016,3539.63,10051011508000,Powiat pabianicki,104780,102927.0,54916.0,58154.0,55249.0,,40226.0,
5409,1009.0,2016,3530.89,10051011809000,Powiat pajęczański,43197,44523.0,22730.0,24710.0,24339.0,,17407.0,
5410,1010.0,2016,3196.29,10051011710000,Powiat piotrkowski,77845,76645.0,41558.0,43304.0,42195.0,,30722.0,
5411,1011.0,2016,4094.44,10051011811000,Powiat poddębicki,34719,35597.0,18750.0,20112.0,19286.0,,14042.0,
5412,1012.0,2016,3220.16,10051011712000,Powiat radomszczański,95905,98353.0,47680.0,52127.0,53227.0,,36353.0,
5413,1013.0,2016,3366.71,10051011913000,Powiat rawski,40520,41475.0,22836.0,24553.0,22822.0,,17411.0,
5414,1014.0,2016,3453.1,10051011814000,Powiat sieradzki,98842,101489.0,53892.0,58458.0,55648.0,,41306.0,
5415,1015.0,2016,3467.73,10051011915000,Powiat skierniewicki,32376,32066.0,18283.0,18919.0,17460.0,,13275.0,
5416,1016.0,2016,3295.07,10051011716000,Powiat tomaszowski,98105,100447.0,49328.0,53840.0,54373.0,,37557.0,
5417,1017.0,2016,3383.38,10051011817000,Powiat wieluński,64350,65785.0,34353.0,37300.0,35958.0,,26273.0,
5418,1018.0,2016,3094.11,10051011818000,Powiat wieruszowski,36068,35661.0,20859.0,21682.0,19865.0,,15565.0,
5419,1019.0,2016,3271.45,10051011819000,Powiat zduńskowolski,56056,57215.0,28675.0,31354.0,31459.0,,22216.0,
5420,1020.0,2016,3737.14,10051011520000,Powiat zgierski,145493,141313.0,78076.0,80972.0,76749.0,,56671.0,
5421,1021.0,2016,2901.5,10051011521000,Powiat brzeziński,26323,26331.0,14333.0,15114.0,14445.0,,10685.0,
5422,1061.0,2016,4230.12,10051011661000,Powiat m. Łódź,597630,610896.0,308712.0,340269.0,318767.0,,228806.0,
5423,1062.0,2016,3229.18,10051011762000,Powiat m. Piotrków Trybunalski,60556,63715.0,29629.0,33642.0,34440.0,,23434.0,
5424,1063.0,2016,3437.05,10051011963000,Powiat m. Skierniewice,40159,40799.0,21479.0,23215.0,22599.0,,16571.0,
5425,1201.0,2016,3606.23,10011212001000,Powiat bocheński,89762,87277.0,50188.0,52541.0,45978.0,,37203.0,
5426,1202.0,2016,3237.03,10011212402000,Powiat brzeski,78485,77687.0,42636.0,46224.0,40811.0,,32638.0,
5427,1203.0,2016,3710.34,10011212303000,Powiat chrzanowski,106559,108778.0,51197.0,56238.0,55693.0,,38701.0,
5428,1204.0,2016,3386.45,10011212404000,Powiat dąbrowski,50340,50543.0,24395.0,27596.0,26591.0,,19515.0,
5429,1205.0,2016,3178.84,10011212205000,Powiat gorlicki,91159,91280.0,45629.0,49291.0,47444.0,,34435.0,
5430,1206.0,2016,4509.18,10011212006000,Powiat krakowski,249758,227882.0,145209.0,140603.0,119540.0,,99135.0,
5431,1207.0,2016,3259.44,10011212207000,Powiat limanowski,108136,105062.0,60226.0,62932.0,55619.0,,44779.0,
5432,1208.0,2016,3249.28,10011212008000,Powiat miechowski,41583,42427.0,21805.0,23462.0,21092.0,,15677.0,
5433,1209.0,2016,3477.49,10011212009000,Powiat myślenicki,107969,103079.0,62964.0,64218.0,55132.0,,46166.0,
5434,1210.0,2016,3240.29,10011212210000,Powiat nowosądecki,177458,173313.0,95932.0,101215.0,92380.0,,72513.0,
5435,1211.0,2016,3190.67,10011216911000,Powiat nowotarski,161879,158487.0,82713.0,93349.0,83350.0,,65985.0,
5436,1212.0,2016,3866.38,10011212312000,Powiat olkuski,95024,97298.0,48147.0,52346.0,49558.0,,35836.0,
5437,1213.0,2016,3808.61,10011212313000,Powiat oświęcimski,130899,131818.0,66163.0,71577.0,67447.0,,49225.0,
5438,1214.0,2016,3406.45,10011212014000,Powiat proszowicki,37067,37213.0,20557.0,21993.0,19124.0,,15191.0,
5439,1215.0,2016,3406.33,10011216915000,Powiat suski,70990,70209.0,38218.0,40370.0,36505.0,,28213.0,
5440,1216.0,2016,3155.92,10011212416000,Powiat tarnowski,169417,168344.0,89141.0,97303.0,88524.0,,68772.0,
5441,1217.0,2016,3687.87,10011216917000,Powiat tatrzański,57356,57100.0,28750.0,32718.0,29429.0,,22665.0,
5442,1218.0,2016,3281.91,10011212318000,Powiat wadowicki,134934,133307.0,73013.0,77051.0,69847.0,,54263.0,
5443,1219.0,2016,3942.56,10011212019000,Powiat wielicki,115556,101606.0,68536.0,64418.0,54255.0,,46233.0,
5444,1261.0,2016,4635.26,10011212161000,Powiat m. Kraków,702053,659329.0,407738.0,412081.0,332847.0,,279609.0,
5445,1262.0,2016,3416.14,10011212262000,Powiat m. Nowy Sącz,70031,70978.0,34599.0,39038.0,36498.0,,26981.0,
5446,1263.0,2016,3791.71,10011212463000,Powiat m. Tarnów,94241,96141.0,43474.0,50186.0,47817.0,,33549.0,
5447,1401.0,2016,3461.85,10071422701000,Powiat białobrzeski,27916,27841.0,15870.0,16621.0,16174.0,,11935.0,
5448,1402.0,2016,3840.19,10071422502000,Powiat ciechanowski,74840,76701.0,39878.0,43259.0,44487.0,,31014.0,
5449,1403.0,2016,3776.65,10071427103000,Powiat garwoliński,89043,89615.0,50491.0,53321.0,51943.0,,38203.0,
5450,1404.0,2016,3394.93,10071427004000,Powiat gostyniński,38010,39318.0,18592.0,20524.0,22211.0,,14332.0,
5451,1405.0,2016,4352.3,10071413005000,Powiat grodziski,85264,75637.0,49804.0,47046.0,43574.0,,33502.0,
5452,1406.0,2016,4133.21,10071427306000,Powiat grójecki,83976,82881.0,49208.0,51055.0,47441.0,,36123.0,
5453,1407.0,2016,4930.22,10071422707000,Powiat kozienicki,50586,52230.0,25539.0,27734.0,29889.0,,19618.0,
5454,1408.0,2016,3975.24,10071412908000,Powiat legionowski,106979,93962.0,62390.0,58350.0,54835.0,,42092.0,
5455,1409.0,2016,3567.68,10071422709000,Powiat lipski,28380,30054.0,13891.0,15478.0,16743.0,,10659.0,
5456,1410.0,2016,3369.26,10071427110000,Powiat łosicki,25526,26776.0,13388.0,14673.0,14890.0,,10086.0,
5457,1411.0,2016,3359.63,10071422611000,Powiat makowski,36903,38534.0,18562.0,20616.0,21889.0,,14475.0,
5458,1412.0,2016,3600.49,10071412912000,Powiat miński,133261,125972.0,76687.0,76339.0,72794.0,,54528.0,
5459,1413.0,2016,3262.68,10071422513000,Powiat mławski,60437,62371.0,31962.0,35302.0,35917.0,,25129.0,
5460,1414.0,2016,4790.57,10071413014000,Powiat nowodworski,68568,66507.0,39036.0,40237.0,38811.0,,29024.0,
5461,1415.0,2016,3584.42,10071422615000,Powiat ostrołęcki,73809,73606.0,39391.0,42323.0,43453.0,,30884.0,
5462,1416.0,2016,3562.19,10071422616000,Powiat ostrowski,60525,62551.0,31585.0,34653.0,35424.0,,24258.0,
5463,1417.0,2016,3952.57,10071412917000,Powiat otwocki,107544,102896.0,60681.0,61738.0,58466.0,,43362.0,
5464,1418.0,2016,4149.91,10071413018000,Powiat piaseczyński,172906,145489.0,104807.0,93840.0,85397.0,,68086.0,
5465,1419.0,2016,3509.53,10071427019000,Powiat płocki,94614,93870.0,50351.0,52849.0,54485.0,,37917.0,
5466,1420.0,2016,3696.36,10071422520000,Powiat płoński,73645,74344.0,39565.0,42079.0,42735.0,,29899.0,
5467,1421.0,2016,5153.53,10071413021000,Powiat pruszkowski,148946,134650.0,88119.0,84695.0,76597.0,,59554.0,
5468,1422.0,2016,3574.27,10071422622000,Powiat przasnyski,42802,44206.0,22046.0,24269.0,25498.0,,17303.0,
5469,1423.0,2016,3423.77,10071422723000,Powiat przysuski,34462,36423.0,16897.0,18758.0,20356.0,,12958.0,
5470,1424.0,2016,3399.46,10071422524000,Powiat pułtuski,43456,43485.0,23209.0,24569.0,25119.0,,17543.0,
5471,1425.0,2016,3276.95,10071422725000,Powiat radomski,128392,126249.0,64590.0,67922.0,74430.0,,49498.0,
5472,1426.0,2016,3353.98,10071427126000,Powiat siedlecki,68160,68151.0,37993.0,40005.0,38992.0,,28292.0,
5473,1427.0,2016,3393.19,10071427027000,Powiat sierpecki,42831,44759.0,21312.0,23678.0,25740.0,,16831.0,
5474,1428.0,2016,4171.83,10071427328000,Powiat sochaczewski,71942,71726.0,40650.0,42677.0,41389.0,,30441.0,
5475,1429.0,2016,3427.41,10071427129000,Powiat sokołowski,44773,47000.0,23923.0,26320.0,26154.0,,18104.0,
5476,1430.0,2016,3329.68,10071422730000,Powiat szydłowiecki,33025,33957.0,14925.0,16503.0,19564.0,,11753.0,
5477,1432.0,2016,4800.81,10071413032000,Powiat warszawski zachodni,109101,94720.0,65508.0,60242.0,54614.0,,42935.0,
5478,1433.0,2016,3396.09,10071427133000,Powiat węgrowski,54110,56356.0,29176.0,31897.0,31896.0,,22316.0,
5479,1434.0,2016,3851.8,10071412934000,Powiat wołomiński,222058,193645.0,133487.0,123546.0,115111.0,,90779.0,
5480,1435.0,2016,3512.07,10071422635000,Powiat wyszkowski,62377,61458.0,35025.0,36506.0,35880.0,,26344.0,
5481,1436.0,2016,3480.17,10071422736000,Powiat zwoleński,30116,30966.0,15249.0,16567.0,17717.0,,11716.0,
5482,1437.0,2016,3232.13,10071422537000,Powiat żuromiński,31723,33489.0,16114.0,17917.0,18991.0,,12559.0,
