,county_code,sex,education,pse1_nc_pop,county_kts,county_name
2641,2412,females,general secondary,3853,10012414912000,Powiat rybnicki
2642,2412,females,"lower secondary, primary and incomplete primary",6482,10012414912000,Powiat rybnicki
2643,2412,females,post-secondary and vocational secondary,5408,10012414912000,Powiat rybnicki
2644,2412,females,tertiary,6686,10012414912000,Powiat rybnicki
2645,2412,males,basic vocational or basic sectoral vocational,12579,10012414912000,Powiat rybnicki
2646,2412,males,general secondary,1904,10012414912000,Powiat rybnicki
2647,2412,males,"lower secondary, primary and incomplete primary",4549,10012414912000,Powiat rybnicki
2648,2412,males,post-secondary and vocational secondary,6854,10012414912000,Powiat rybnicki
2649,2412,males,tertiary,4457,10012414912000,Powiat rybnicki
2650,2413,females,basic vocational or basic sectoral vocational,11649,10012414513000,Powiat tarnogórski
2651,2413,females,general secondary,7374,10012414513000,Powiat tarnogórski
2652,2413,females,"lower secondary, primary and incomplete primary",9593,10012414513000,Powiat tarnogórski
2653,2413,females,post-secondary and vocational secondary,11626,10012414513000,Powiat tarnogórski
2654,2413,females,tertiary,17368,10012414513000,Powiat tarnogórski
2655,2413,males,basic vocational or basic sectoral vocational,15395,10012414513000,Powiat tarnogórski
2656,2413,males,general secondary,4702,10012414513000,Powiat tarnogórski
2657,2413,males,"lower secondary, primary and incomplete primary",7881,10012414513000,Powiat tarnogórski
2658,2413,males,post-secondary and vocational secondary,14511,10012414513000,Powiat tarnogórski
2659,2413,males,tertiary,12503,10012414513000,Powiat tarnogórski
2660,2414,females,basic vocational or basic sectoral vocational,5512,10012415114000,Powiat bieruńsko-lędziński
2661,2414,females,general secondary,3259,10012415114000,Powiat bieruńsko-lędziński
2662,2414,females,"lower secondary, primary and incomplete primary",4276,10012415114000,Powiat bieruńsko-lędziński
2663,2414,females,post-secondary and vocational secondary,4631,10012415114000,Powiat bieruńsko-lędziński
2664,2414,females,tertiary,6505,10012415114000,Powiat bieruńsko-lędziński
2665,2414,males,basic vocational or basic sectoral vocational,7661,10012415114000,Powiat bieruńsko-lędziński
2666,2414,males,general secondary,1819,10012415114000,Powiat bieruńsko-lędziński
2667,2414,males,"lower secondary, primary and incomplete primary",3350,10012415114000,Powiat bieruńsko-lędziński
2668,2414,males,post-secondary and vocational secondary,6509,10012415114000,Powiat bieruńsko-lędziński
2669,2414,males,tertiary,4280,10012415114000,Powiat bieruńsko-lędziński
2670,2415,females,basic vocational or basic sectoral vocational,17032,10012414915000,Powiat wodzisławski
2671,2415,females,general secondary,8694,10012414915000,Powiat wodzisławski
2672,2415,females,"lower secondary, primary and incomplete primary",12878,10012414915000,Powiat wodzisławski
2673,2415,females,post-secondary and vocational secondary,11247,10012414915000,Powiat wodzisławski
2674,2415,females,tertiary,14237,10012414915000,Powiat wodzisławski
2675,2415,males,basic vocational or basic sectoral vocational,23646,10012414915000,Powiat wodzisławski
2676,2415,males,general secondary,4413,10012414915000,Powiat wodzisławski
2677,2415,males,"lower secondary, primary and incomplete primary",9167,10012414915000,Powiat wodzisławski
2678,2415,males,post-secondary and vocational secondary,14008,10012414915000,Powiat wodzisławski
2679,2415,males,tertiary,9273,10012414915000,Powiat wodzisławski
2680,2416,females,basic vocational or basic sectoral vocational,8720,10012415016000,Powiat zawierciański
2681,2416,females,general secondary,6837,10012415016000,Powiat zawierciański
2682,2416,females,"lower secondary, primary and incomplete primary",9432,10012415016000,Powiat zawierciański
2683,2416,females,post-secondary and vocational secondary,11176,10012415016000,Powiat zawierciański
2684,2416,females,tertiary,13389,10012415016000,Powiat zawierciański
2685,2416,males,basic vocational or basic sectoral vocational,12964,10012415016000,Powiat zawierciański
2686,2416,males,general secondary,4154,10012415016000,Powiat zawierciański
2687,2416,males,"lower secondary, primary and incomplete primary",7306,10012415016000,Powiat zawierciański
2688,2416,males,post-secondary and vocational secondary,13641,10012415016000,Powiat zawierciański
2689,2416,males,tertiary,8451,10012415016000,Powiat zawierciański
2690,2417,females,basic vocational or basic sectoral vocational,13799,10012414417000,Powiat żywiecki
2691,2417,females,general secondary,8571,10012414417000,Powiat żywiecki
2692,2417,females,"lower secondary, primary and incomplete primary",11882,10012414417000,Powiat żywiecki
2693,2417,females,post-secondary and vocational secondary,12824,10012414417000,Powiat żywiecki
2694,2417,females,tertiary,15793,10012414417000,Powiat żywiecki
2695,2417,males,basic vocational or basic sectoral vocational,20127,10012414417000,Powiat żywiecki
2696,2417,males,general secondary,5307,10012414417000,Powiat żywiecki
2697,2417,males,"lower secondary, primary and incomplete primary",10327,10012414417000,Powiat żywiecki
2698,2417,males,post-secondary and vocational secondary,15389,10012414417000,Powiat żywiecki
2699,2417,males,tertiary,9334,10012414417000,Powiat żywiecki
2700,2461,females,basic vocational or basic sectoral vocational,13851,10012414461000,Powiat m. Bielsko-Biała
2701,2461,females,general secondary,10310,10012414461000,Powiat m. Bielsko-Biała
2702,2461,females,"lower secondary, primary and incomplete primary",9947,10012414461000,Powiat m. Bielsko-Biała
2703,2461,females,post-secondary and vocational secondary,14939,10012414461000,Powiat m. Bielsko-Biała
2704,2461,females,tertiary,24112,10012414461000,Powiat m. Bielsko-Biała
2705,2461,males,basic vocational or basic sectoral vocational,16850,10012414461000,Powiat m. Bielsko-Biała
2706,2461,males,general secondary,6677,10012414461000,Powiat m. Bielsko-Biała
2707,2461,males,"lower secondary, primary and incomplete primary",8927,10012414461000,Powiat m. Bielsko-Biała
2708,2461,males,post-secondary and vocational secondary,15257,10012414461000,Powiat m. Bielsko-Biała
2709,2461,males,tertiary,17457,10012414461000,Powiat m. Bielsko-Biała
2710,2462,females,basic vocational or basic sectoral vocational,14299,10012414562000,Powiat m. Bytom
